SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-Charger_capacity,prefix
203.0,-203.0,-240.0,-190.0,1300.0,-203.0,-1e+200,254858529.859,405260.693778,254835957.612,255628583.769,254174376.753,254229236.102,255509033.705,20.0,164236229922.0,0.0357142857143,0.041,0.000146428571429,4.7619047619e-08,0.1,432
203.0,-203.0,-230.0,-190.0,400.0,-203.0,-1e+200,264184963.005,386653.000883,264096559.853,264722092.264,263572657.131,263637299.445,264714105.134,17.0,149500543092.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,434
203.0,-203.0,-230.0,-190.0,500.0,-203.0,-1e+200,262581051.001,399350.749856,262478501.127,263254903.287,262012237.161,262136530.944,263195896.491,15.0,159481021411.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,435
203.0,-203.0,-230.0,-190.0,600.0,-203.0,-1e+200,260909027.673,270138.004978,260823603.254,261414840.4,260396565.38,260590169.403,261359608.368,17.0,72974541733.5,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,436
203.0,-203.0,-230.0,-190.0,700.0,-203.0,-1e+200,259280578.013,319615.590321,259232226.123,259982210.022,258819892.362,258875095.746,259785647.688,13.0,102154125577.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,437
203.0,-203.0,-230.0,-190.0,800.0,-203.0,-1e+200,257638638.759,239386.64577,257630010.6,258093266.853,257236436.153,257297929.809,257998310.14,13.0,57305966173.1,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,438
203.0,-203.0,-230.0,-190.0,900.0,-203.0,-1e+200,256370604.729,244019.590741,256444445.572,256624301.855,255881712.93,255937733.79,256623978.609,13.0,59545560665.2,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,439
203.0,-203.0,-230.0,-190.0,1000.0,-203.0,-1e+200,254777184.131,324065.511065,254711545.907,255313922.351,254348567.218,254413859.087,255257482.642,12.0,105018455462.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,440
203.0,-203.0,-230.0,-190.0,1100.0,-203.0,-1e+200,253414770.06,283450.89503,253359295.62,254138857.039,252959895.862,253071162.685,253919714.699,15.0,80344409893.4,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,441
203.0,-203.0,-230.0,-190.0,1200.0,-203.0,-1e+200,252091760.199,273249.034484,252120221.876,252553630.322,251680160.812,251719439.746,252459999.363,10.0,74665034846.6,0.0357142857143,0.059,0.000210714285714,4.7619047619e-08,0.1,442
203.0,-203.0,-230.0,-190.0,1218.0,-203.0,-1e+200,251819477.367,281664.170732,251824301.835,252242560.784,251366917.91,251450331.819,252217675.899,13.0,79334705073.9,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,443
203.0,-203.0,-220.0,-190.0,300.0,-203.0,-1e+200,261675344.501,367583.496463,261616717.879,262341834.852,260891742.995,261028773.936,262131408.274,19.0,135117626872.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,445
203.0,-203.0,-230.0,-190.0,1300.0,-203.0,-1e+200,250644653.277,285162.109051,250674155.771,251346039.264,250115331.22,250236085.225,251053547.332,15.0,81317428438.3,0.0357142857143,0.041,0.000146428571429,4.7619047619e-08,0.1,444
203.0,-203.0,-220.0,-190.0,400.0,-203.0,-1e+200,259902841.84,314735.019239,259958933.905,260769522.989,259506700.459,259524536.578,260309590.249,20.0,99058132335.1,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,446
203.0,-203.0,-220.0,-190.0,500.0,-203.0,-1e+200,258191155.864,303202.504274,258170251.962,258713405.629,257662384.556,257696395.798,258620111.087,18.0,91931758598.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,447
203.0,-203.0,-220.0,-190.0,600.0,-203.0,-1e+200,256629594.83,265045.817529,256663882.425,257119541.47,256198987.012,256228997.581,257002449.452,20.0,70249285389.6,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,448
203.0,-203.0,-220.0,-190.0,700.0,-203.0,-1e+200,254833433.383,399776.291129,254723705.445,255635609.837,254219997.998,254290254.038,255558101.483,20.0,159821082948.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,449
