SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-TES_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight
203.0,-203.0,-170.0,-200.0,800.0,-203.0,-1e+200,238906411.659,17044291.8052,234808752.61,279110952.646,217145073.39,219956848.733,268346996.214,20.0,2.90507883142e+14,714,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,900.0,-203.0,-1e+200,236415710.759,15216106.5537,235519180.085,277901198.63,212941002.319,215357911.128,256574426.893,20.0,2.31529898654e+14,715,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,1000.0,-203.0,-1e+200,237957111.633,18301728.4789,238118577.756,272139889.603,202760801.889,216655937.488,268539150.313,20.0,3.34953265316e+14,716,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,1100.0,-203.0,-1e+200,243935534.322,15614704.6876,244444917.087,268909667.965,210779030.164,221668323.065,263457726.008,20.0,2.4381900248e+14,717,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,1200.0,-203.0,-1e+200,233236387.557,16836599.7009,231056349.641,281550551.996,206296968.23,214827369.426,258595221.381,20.0,2.8347108949e+14,718,0.0453846153846,9.47328533535e-09,0.0197044334975,0.025,2.23569533914e-05
203.0,-203.0,-160.0,-200.0,0.0,-203.0,-1e+200,240385476.375,16967993.1455,241047979.955,268875816.827,202737422.811,209913998.961,262632309.578,20.0,2.87912791385e+14,721,0.0384615384615,9.47328533535e-09,0.0197044334975,0.0375,2.84198560061e-05
203.0,-203.0,-170.0,-200.0,1218.0,-203.0,-1e+200,237132248.7,19845854.7319,237501666.81,285867346.684,202467469.409,210845191.386,259933706.105,20.0,3.93857950039e+14,719,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-170.0,-200.0,1300.0,-203.0,-1e+200,232789043.344,15136870.5901,233076083.423,262778502.7,198064547.01,210813599.504,254079110.318,20.0,2.29124851262e+14,720,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-160.0,-200.0,100.0,-203.0,-1e+200,244414573.725,16261090.0467,244229189.201,269970098.946,206119650.531,222877772.752,266928856.01,20.0,2.64423049508e+14,722,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,200.0,-203.0,-1e+200,235384183.911,20344865.4022,231919710.376,296154309.473,203133201.666,211448224.422,263132990.874,20.0,4.13913548233e+14,723,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,300.0,-203.0,-1e+200,239159706.423,13543173.5804,240511394.362,264714649.176,207744590.071,215364720.927,260503299.822,20.0,1.83417550628e+14,724,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,400.0,-203.0,-1e+200,237310244.344,12838952.9153,237898807.291,260306266.886,212538246.336,215608150.886,252165092.658,20.0,1.64838711962e+14,725,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,500.0,-203.0,-1e+200,228403283.735,15557623.645,229589574.06,266075054.732,203646465.73,211473749.604,255629009.158,20.0,2.4203965348e+14,726,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,600.0,-203.0,-1e+200,228402286.422,12436517.4093,228418908.149,254219364.852,205710147.657,210836635.336,250245595.119,20.0,1.54666965272e+14,727,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,700.0,-203.0,-1e+200,230645588.841,14922708.3844,226667310.578,257290924.777,209404883.174,211085331.528,254769900.98,20.0,2.22687225526e+14,728,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,800.0,-203.0,-1e+200,230780377.972,16145045.7943,233734192.706,259048543.376,203434986.05,208063537.309,253503110.32,20.0,2.60662503701e+14,729,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,900.0,-203.0,-1e+200,228215285.989,15702574.9291,232127949.731,249453337.712,193052106.626,200283060.464,248362780.414,20.0,2.46570859405e+14,730,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,1000.0,-203.0,-1e+200,223773835.137,18161730.284,222338503.816,262917308.177,195454602.897,195480267.417,257584580.12,20.0,3.29848446907e+14,731,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,1100.0,-203.0,-1e+200,227162798.439,20661534.5795,224863237.93,266670401.23,193125333.165,200471531.446,262309636.87,20.0,4.2689901118e+14,732,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0375,5.68397120121e-05
203.0,-203.0,-160.0,-200.0,1200.0,-203.0,-1e+200,223792510.723,17784180.4418,225279787.576,247735423.299,188904198.836,198618272.351,245320192.894,20.0,3.16277073985e+14,733,0.0453846153846,9.47328533535e-09,0.0197044334975,0.0375,3.35354300872e-05
203.0,-203.0,-160.0,-200.0,1218.0,-203.0,-1e+200,223129372.422,14757400.1559,224547668.056,247400303.624,196846505.706,203639835.848,240477108.081,20.0,2.17780859362e+14,734,0.0384615384615,9.47328533535e-09,0.0197044334975,0.0375,2.84198560061e-05
203.0,-203.0,-140.0,-200.0,0.0,-203.0,-1e+200,219815740.314,13447585.5001,221264394.413,252956061.619,195753531.051,198512503.023,233729129.883,20.0,1.80837555783e+14,736,0.0384615384615,9.47328533535e-09,0.0197044334975,0.05,3.78931413414e-05
203.0,-203.0,-160.0,-200.0,1300.0,-203.0,-1e+200,212916212.144,13902624.7138,211637305.335,242510762.543,190997905.258,195333790.16,236783361.432,20.0,1.93282973934e+14,735,0.0315384615385,9.47328533535e-09,0.0197044334975,0.0375,2.3304281925e-05
203.0,-203.0,-140.0,-200.0,100.0,-203.0,-1e+200,212183273.006,13428615.7029,211925135.396,240859423.409,187896552.561,192915064.032,231195756.537,19.0,1.80327719697e+14,737,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,200.0,-203.0,-1e+200,210790016.612,13284988.1872,205884764.705,239091063.516,189156081.125,196762444.456,233196994.748,20.0,1.76490911133e+14,738,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,400.0,-203.0,-1e+200,198474294.028,13539447.927,201058811.368,226051341.613,180140261.862,181223451.158,216359553.278,20.0,1.83316650168e+14,740,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,300.0,-203.0,-1e+200,203607836.4,12367472.9482,203664314.233,232424609.785,185506912.44,189627852.855,225643451.513,20.0,1.52954387125e+14,739,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,500.0,-203.0,-1e+200,207389746.269,11497136.7141,207734715.286,228874167.81,187243616.939,189582243.349,223564072.753,20.0,1.32184152622e+14,741,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,600.0,-203.0,-1e+200,200114579.295,13654216.8949,198159141.816,221963562.031,172605126.645,184814120.828,221822134.665,20.0,1.86437639014e+14,742,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,700.0,-203.0,-1e+200,201721979.928,10646392.9286,203918252.357,216846050.751,175253151.199,187242956.222,214904019.484,20.0,1.13345682391e+14,743,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,800.0,-203.0,-1e+200,201903467.884,14840391.2454,200764253.746,234269210.657,161684757.68,186814919.345,219572714.716,20.0,2.20237212316e+14,744,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,900.0,-203.0,-1e+200,193715646.246,13857626.2389,196338182.762,222152488.364,166810609.313,173691013.383,210601974.172,20.0,1.92033804977e+14,745,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,1000.0,-203.0,-1e+200,197801627.125,15454312.3336,197703988.017,241069785.236,178070752.827,178961429.49,221487575.694,20.0,2.38835769704e+14,746,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,1100.0,-203.0,-1e+200,194897658.029,17433798.4297,190529474.373,230144270.75,169249557.976,170035125.417,228373773.925,20.0,3.03937327688e+14,747,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-140.0,-200.0,1200.0,-203.0,-1e+200,192567016.377,16351179.6901,188116971.355,224410307.118,165070180.355,175163443.831,218624029.966,20.0,2.67361077259e+14,748,0.0453846153846,9.47328533535e-09,0.0197044334975,0.05,4.47139067829e-05
203.0,-203.0,-140.0,-200.0,1218.0,-203.0,-1e+200,189706247.979,12386226.184,184621441.547,216728873.006,174647145.028,176407036.797,209028424.439,20.0,1.53418599081e+14,749,0.0384615384615,9.47328533535e-09,0.0197044334975,0.05,3.78931413414e-05
203.0,-203.0,-120.0,-200.0,0.0,-203.0,-1e+200,187154605.132,9632443.69773,189607564.266,203099540.305,165604509.969,167643676.993,200127218.691,20.0,9.27839715899e+13,751,0.0384615384615,9.47328533535e-09,0.0197044334975,0.05,3.78931413414e-05
203.0,-203.0,-140.0,-200.0,1300.0,-203.0,-1e+200,188748324.882,14736906.4831,187340190.164,223035816.022,160833898.527,170218882.621,208719430.802,20.0,2.17176412692e+14,750,0.0315384615385,9.47328533535e-09,0.0197044334975,0.05,3.10723759e-05
203.0,-203.0,-120.0,-200.0,100.0,-203.0,-1e+200,185106592.353,12031050.8234,183400039.453,204474629.121,167197614.16,169297962.714,203725569.728,19.0,1.44746183915e+14,752,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,200.0,-203.0,-1e+200,177568993.635,13482915.8163,177578985.982,206078715.351,155496890.169,156625389.483,204338629.163,20.0,1.81789018909e+14,753,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,300.0,-203.0,-1e+200,177115002.837,11745495.6303,175249818.058,208359007.252,157699538.567,161595191.173,192263627.397,20.0,1.37956667603e+14,754,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,400.0,-203.0,-1e+200,176873446.468,8875271.81258,176093096.669,197303709.145,163843942.098,166585337.113,196737955.814,20.0,7.87704497472e+13,755,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,500.0,-203.0,-1e+200,175068735.638,11315408.2187,172754401.748,194648916.224,154436709.36,155199689.03,194074576.957,20.0,1.28038463156e+14,756,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,700.0,-203.0,-1e+200,169639124.693,10718093.3737,171050897.194,183171858.61,149064946.276,153415851.873,182404652.893,20.0,1.14877525568e+14,758,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,600.0,-203.0,-1e+200,172768312.901,10835577.3819,174799374.947,188170131.122,154598990.971,156402204.889,188062443.474,20.0,1.174097372e+14,757,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,800.0,-203.0,-1e+200,166409828.085,11750982.0238,165213970.187,187514960.966,145973249.933,146362600.192,182410915.352,20.0,1.38085578523e+14,759,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,900.0,-203.0,-1e+200,169640545.944,10444331.9098,168116081.562,195529258.069,142939161.911,161195200.754,185989035.281,20.0,1.09084069041e+14,760,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,1000.0,-203.0,-1e+200,162001618.164,11370617.482,163877096.898,182332045.664,139387814.315,144222606.584,179817452.26,20.0,1.29290941922e+14,761,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,1100.0,-203.0,-1e+200,163954602.817,10780061.5161,164565003.237,183419676.998,146326186.551,147375162.688,177818043.783,20.0,1.16209726291e+14,762,0.0769230769231,9.47328533535e-09,0.0197044334975,0.05,7.57862826828e-05
203.0,-203.0,-120.0,-200.0,1200.0,-203.0,-1e+200,161760481.519,11415475.5515,159419767.349,184302319.384,147431229.95,148858993.748,183687285.722,20.0,1.30313082067e+14,763,0.0453846153846,9.47328533535e-09,0.0197044334975,0.05,4.47139067829e-05
203.0,-203.0,-120.0,-200.0,1218.0,-203.0,-1e+200,158427780.979,9905281.53645,159304174.588,181513594.534,141632820.9,143928485.119,169740819.507,20.0,9.81146023163e+13,764,0.0384615384615,9.47328533535e-09,0.0197044334975,0.05,3.78931413414e-05
203.0,-203.0,-100.0,-200.0,0.0,-203.0,-1e+200,159379784.729,10470232.3001,161549311.878,174740321.791,141198752.045,145266167.073,172059132.833,20.0,1.09625764417e+14,766,0.0384615384615,9.47328533535e-09,0.0197044334975,0.0875,6.63129973475e-05
203.0,-203.0,-120.0,-200.0,1300.0,-203.0,-1e+200,161355653.378,12123419.1291,163679547.03,181467948.377,139734328.039,139819286.048,175877603.837,20.0,1.46977291381e+14,765,0.0315384615385,9.47328533535e-09,0.0197044334975,0.05,3.10723759e-05
203.0,-203.0,-100.0,-200.0,100.0,-203.0,-1e+200,156757123.075,9063193.55628,158119991.091,174906291.663,139900107.674,140089102.222,171882941.396,20.0,8.21414774385e+13,767,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,200.0,-203.0,-1e+200,152276077.797,12316963.9491,152083954.448,169728587.754,132235846.626,132945219.773,167377500.539,18.0,1.51707600924e+14,768,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,300.0,-203.0,-1e+200,148463195.95,9987115.70705,146050525.694,167290749.978,135236002.448,135958826.771,165121767.192,20.0,9.97424801461e+13,769,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,400.0,-203.0,-1e+200,146048173.834,11174330.3431,144737922.679,164480591.462,125430943.863,129412348.567,163369953.788,20.0,1.24865658618e+14,770,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,500.0,-203.0,-1e+200,147238935.847,11276781.3333,150266128.612,173747034.247,130715865.322,130972643.099,161826274.666,20.0,1.27165797239e+14,771,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,600.0,-203.0,-1e+200,143334454.726,11040331.8493,142549898.083,162359659.188,124065038.4,125095026.051,161535847.391,20.0,1.21888927342e+14,772,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,700.0,-203.0,-1e+200,139590709.392,10818476.8017,136932490.215,161878015.999,123450961.917,124770678.665,154136774.879,20.0,1.17039440309e+14,773,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,800.0,-203.0,-1e+200,135954663.881,11102920.4114,138185329.184,157969615.283,117180247.03,119689148.421,151346236.144,20.0,1.23274841662e+14,774,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,900.0,-203.0,-1e+200,135655856.07,9115120.64148,133995753.523,153853851.408,123424686.704,124571464.707,151089715.751,20.0,8.30854243087e+13,775,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,1000.0,-203.0,-1e+200,134752463.054,10547770.4677,136976516.35,157643859.838,112352600.062,121564529.21,146371318.2,20.0,1.11255461838e+14,776,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,1100.0,-203.0,-1e+200,134100423.685,9007137.69723,131454467.005,156181593.389,121245772.579,123178619.752,147397576.54,20.0,8.11285294969e+13,777,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0875,0.000132625994695
203.0,-203.0,-100.0,-200.0,1200.0,-203.0,-1e+200,130654512.338,11402687.0509,131596506.862,149152324.154,112337153.239,113934606.621,146411900.097,20.0,1.30021271981e+14,778,0.0453846153846,9.47328533535e-09,0.0197044334975,0.0875,7.824933687e-05
203.0,-203.0,-50.0,-200.0,0.0,-203.0,-1e+200,83471967.5249,5149347.94762,83350788.2681,93283981.8564,76767020.58,76914979.4786,93061942.9832,20.0,2.65157842857e+13,781,0.0384615384615,9.47328533535e-09,0.0197044334975,0.125,9.47328533535e-05
203.0,-203.0,-100.0,-200.0,1218.0,-203.0,-1e+200,129079312.404,9423087.03968,127518336.153,143798734.456,109767547.785,118502326.33,141768771.342,20.0,8.87945693574e+13,779,0.0384615384615,9.47328533535e-09,0.0197044334975,0.0875,6.63129973475e-05
203.0,-203.0,-100.0,-200.0,1300.0,-203.0,-1e+200,132096332.98,10240977.5133,132150776.931,152842351.711,116322370.826,116779679.829,143703035.357,20.0,1.04877620429e+14,780,0.0315384615385,9.47328533535e-09,0.0197044334975,0.0875,5.43766578249e-05
203.0,-203.0,-50.0,-200.0,100.0,-203.0,-1e+200,79525200.7725,4316354.59044,79388958.9608,86535727.6191,69156824.4197,73154821.7288,84700306.9759,20.0,1.86309169504e+13,782,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,200.0,-203.0,-1e+200,76611094.4529,5116784.48905,76577587.9071,85422297.8295,65531210.3387,69168488.1666,84814013.0151,18.0,2.61814835074e+13,783,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,300.0,-203.0,-1e+200,75871392.3574,5146423.48756,75964117.1586,89484120.5529,68480444.829,68948652.1442,82950940.6378,20.0,2.64856747133e+13,784,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,400.0,-203.0,-1e+200,73275327.6322,3912087.45044,73625745.2522,81993113.7663,67120971.3943,67957144.0648,79862197.7445,20.0,1.53044282199e+13,785,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,500.0,-203.0,-1e+200,69666497.9772,6385057.90601,69424490.1007,81494947.6291,59209951.9613,59715908.2826,79552107.1331,20.0,4.07689644631e+13,786,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,600.0,-203.0,-1e+200,68354169.444,4079538.63081,69005328.0074,75998101.2759,59366660.2718,61979048.0268,73224113.6087,20.0,1.66426354402e+13,787,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,700.0,-203.0,-1e+200,66038668.8225,4778428.1498,65803957.117,74937459.5443,55068825.2905,58561081.5929,72944874.5964,20.0,2.28333755828e+13,788,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,800.0,-203.0,-1e+200,65013769.9037,3285027.98956,64906582.8476,72201795.8678,57795144.4063,59784058.9597,69848806.5819,20.0,1.07914088922e+13,789,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,900.0,-203.0,-1e+200,64419591.1825,5240930.59267,64335412.1553,76993636.8224,53881566.2445,57752827.3595,72686344.9316,20.0,2.74673534772e+13,790,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,1000.0,-203.0,-1e+200,61646533.9824,4165256.79956,61637788.7068,72109775.3203,54932454.2136,55393553.882,68131844.6293,20.0,1.73493642062e+13,791,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,1100.0,-203.0,-1e+200,58077217.4417,4406393.27115,58491101.418,68367739.1257,50517997.6628,52847641.6874,64394514.3202,20.0,1.941630166e+13,792,0.0769230769231,9.47328533535e-09,0.0197044334975,0.125,0.000189465706707
203.0,-203.0,-50.0,-200.0,1200.0,-203.0,-1e+200,58550429.3151,3639086.83801,58586527.7667,62870450.2192,49312585.0976,52438258.2888,62785746.8775,20.0,1.32429530146e+13,793,0.0453846153846,9.47328533535e-09,0.0197044334975,0.125,0.000111784766957
