SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,prefix,ProbabilityWeight,ProbabilityWeight-TES_capacity,PointProbability
203.0,-203.0,-200.0,-200.0,1100.0,-203.0,-1e+200,229286491.6,1303071.49446,229448704.313,231434358.925,226436734.904,227369643.208,231348268.594,20.0,1.69799531968e+12,0.016,0.0261437908497,333,3.48583877996e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-200.0,1200.0,-203.0,-1e+200,227555597.605,2224206.25573,227368904.744,233218990.457,223990281.385,224634538.722,230792135.41,20.0,4.94709346803e+12,0.016,0.0261437908497,334,2.05664488017e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-200.0,-200.0,1218.0,-203.0,-1e+200,226740750.054,1634071.60656,226277483.601,229656614.187,224353769.865,224805134.806,229120645.318,20.0,2.67019001537e+12,0.016,0.0261437908497,335,1.74291938998e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,100.0,-203.0,-1e+200,243632246.5,1120961.40342,243883966.457,245479839.232,241763000.022,241854347.147,245302097.74,20.0,1.25655446796e+12,0.02,0.0261437908497,337,2.17864923747e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,200.0,-203.0,-1e+200,241413520.017,1327514.39478,241259924.204,243738827.439,238749792.238,239688327.785,243657255.54,20.0,1.76229446835e+12,0.02,0.0261437908497,338,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-200.0,1300.0,-203.0,-1e+200,226411710.829,1987450.14844,226494399.894,231427112.023,223262381.932,223603346.787,228579384.572,20.0,3.94995809252e+12,0.016,0.0261437908497,336,1.42919389978e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,300.0,-203.0,-1e+200,238971619.352,2095991.25394,238387175.084,242418243.574,236157004.046,236432315.189,241906338.654,20.0,4.39317933661e+12,0.02,0.0261437908497,339,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,400.0,-203.0,-1e+200,235719968.176,1915535.62537,235569700.318,239184461.446,232381059.65,233451927.526,239065630.666,20.0,3.66927673207e+12,0.02,0.0261437908497,340,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,500.0,-203.0,-1e+200,234296118.563,1757705.10489,234278414.547,238488859.357,231692967.034,231713884.776,236961512.5,20.0,3.08952723576e+12,0.02,0.0261437908497,341,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,600.0,-203.0,-1e+200,231750734.615,1677736.91595,231656780.983,234578625.236,228433560.637,229336796.637,234032168.667,20.0,2.81480115913e+12,0.02,0.0261437908497,342,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,700.0,-203.0,-1e+200,230105697.027,1789898.15303,230071242.471,233513896.05,227164730.661,227359309.297,232957341.183,20.0,3.2037353982e+12,0.02,0.0261437908497,343,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,800.0,-203.0,-1e+200,229081871.193,1924621.0114,228938693.887,233376102.5,226196244.28,226491925.345,232012269.396,20.0,3.70416603752e+12,0.02,0.0261437908497,344,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,900.0,-203.0,-1e+200,226659063.436,1862417.49949,226310727.214,229936026.491,223731015.025,223855209.625,229699287.187,20.0,3.46859894242e+12,0.02,0.0261437908497,345,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,1000.0,-203.0,-1e+200,225724507.182,2134909.20603,225204110.175,230151804.637,222867699.342,222916005.471,229651473.318,20.0,4.55783731801e+12,0.02,0.0261437908497,346,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,1100.0,-203.0,-1e+200,223311964.422,1445742.51891,223179358.119,226068314.482,220505372.226,220953999.807,225115803.066,20.0,2.09017143097e+12,0.02,0.0261437908497,347,4.35729847495e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,1200.0,-203.0,-1e+200,222001807.632,2124673.23585,221754366.952,226402079.398,217523543.455,218899874.458,224740980.145,20.0,4.51423635913e+12,0.02,0.0261437908497,348,2.57080610022e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,1218.0,-203.0,-1e+200,221179745.326,1787606.12608,221337360.081,225634405.081,217726530.287,218776440.722,223418440.419,20.0,3.19553566201e+12,0.02,0.0261437908497,349,2.17864923747e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,100.0,-203.0,-1e+200,237557590.219,1768714.62211,236899250.621,241186050.256,235261421.408,235272849.949,240149128.821,20.0,3.12835141445e+12,0.03,0.0261437908497,351,3.26797385621e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,200.0,-203.0,-1e+200,234379533.233,1938396.33537,234297798.996,238454569.045,231164305.636,231613600.097,237724344.819,20.0,3.75738035296e+12,0.03,0.0261437908497,352,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-200.0,1300.0,-203.0,-1e+200,220152552.11,1788559.42091,220103144.473,223249571.745,216964809.332,217872465.423,222955836.03,20.0,3.19894480211e+12,0.02,0.0261437908497,350,1.78649237473e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,300.0,-203.0,-1e+200,231698441.449,1971460.03472,231792519.23,235135679.784,228651451.55,228948974.522,235061461.127,20.0,3.88665466849e+12,0.03,0.0261437908497,353,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,400.0,-203.0,-1e+200,229455606.813,1597008.66453,229503219.224,232158223.859,227098155.078,227461717.091,231415378.392,20.0,2.5504366746e+12,0.03,0.0261437908497,354,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,500.0,-203.0,-1e+200,228205622.552,1950232.79395,227805044.837,231927158.595,224337706.88,225437816.372,231517488.553,20.0,3.80340795059e+12,0.03,0.0261437908497,355,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,600.0,-203.0,-1e+200,226010155.047,1441844.32713,226161721.856,228412738.454,222897110.095,223469470.083,227830521.134,20.0,2.07891506369e+12,0.03,0.0261437908497,356,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,700.0,-203.0,-1e+200,224533341.564,1319135.40598,224384863.933,226620131.327,221825619.367,222469000.923,226522853.56,20.0,1.74011821932e+12,0.03,0.0261437908497,357,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,800.0,-203.0,-1e+200,222741809.962,1889828.18782,222959955.475,226150013.098,218657737.306,220354573.114,225800240.28,20.0,3.57145057947e+12,0.03,0.0261437908497,358,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,900.0,-203.0,-1e+200,220486090.63,2032442.75266,220640012.862,224564803.453,216977493.772,217222622.714,223229774.381,20.0,4.13082354284e+12,0.03,0.0261437908497,359,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,1000.0,-203.0,-1e+200,219290803.968,1705252.82044,219529352.461,222147128.865,215849408.421,216231001.603,221936733.366,20.0,2.90788718163e+12,0.03,0.0261437908497,360,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,1100.0,-203.0,-1e+200,217216964.658,1609342.39596,216890690.761,220113916.452,214412811.056,214897089.22,219515217.593,20.0,2.58998294742e+12,0.03,0.0261437908497,361,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,1200.0,-203.0,-1e+200,216298184.489,1844371.14314,216527782.182,220145356.799,212213880.075,212808463.483,218138069.904,20.0,3.40170491364e+12,0.03,0.0261437908497,362,3.85620915033e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,1218.0,-203.0,-1e+200,215640173.016,1672319.30643,215191516.636,218567383.834,212205687.709,213544438.448,218432182.156,20.0,2.79665186264e+12,0.03,0.0261437908497,363,3.26797385621e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-190.0,-200.0,1300.0,-203.0,-1e+200,213863501.352,1003938.7485,213768261.678,215573579.199,211477197.494,212733809.694,215367476.429,20.0,1.00789301074e+12,0.03,0.0261437908497,364,2.67973856209e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,100.0,-203.0,-1e+200,225308756.909,2022800.57758,225635830.943,228602749.432,220406197.305,222487755.128,228248490.27,20.0,4.09172217664e+12,0.04,0.0261437908497,365,4.35729847495e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,300.0,-203.0,-1e+200,219627951.39,1725626.90813,219501733.08,223449047.506,217210160.933,217295683.471,222116071.036,20.0,2.97778822605e+12,0.04,0.0261437908497,367,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,200.0,-203.0,-1e+200,222196898.091,1386217.38099,222560614.271,224692692.419,219782948.453,220047020.308,224464357.248,20.0,1.92159862735e+12,0.04,0.0261437908497,366,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,400.0,-203.0,-1e+200,217650406.774,1758314.94658,217249619.544,221727298.834,215347332.55,215598320.052,219881428.35,20.0,3.09167145137e+12,0.04,0.0261437908497,368,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,500.0,-203.0,-1e+200,215990555.917,2136121.13557,216151913.106,220032297.509,212437594.566,212608094.758,218912140.395,20.0,4.56301350581e+12,0.04,0.0261437908497,369,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,600.0,-203.0,-1e+200,213487075.669,1493160.83176,213459914.959,216175234.036,210920916.003,211166826.497,215672415.443,20.0,2.22952926949e+12,0.04,0.0261437908497,370,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,700.0,-203.0,-1e+200,212168190.072,1541078.90041,212107353.083,215340215.188,208785299.227,210140305.406,214405524.97,20.0,2.37492417728e+12,0.04,0.0261437908497,371,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,800.0,-203.0,-1e+200,209109491.134,1592128.64391,209243403.175,211955089.979,205237650.515,206448079.099,211177618.113,20.0,2.53487361874e+12,0.04,0.0261437908497,372,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,900.0,-203.0,-1e+200,207775511.475,1473394.92648,207981177.906,210260149.277,204664746.432,205413339.884,210228955.218,20.0,2.17089260937e+12,0.04,0.0261437908497,373,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,1000.0,-203.0,-1e+200,206554539.04,1678847.64616,206535668.956,209305103.394,203449697.38,204089883.528,209179708.652,20.0,2.81852941902e+12,0.04,0.0261437908497,374,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,1100.0,-203.0,-1e+200,204398207.392,1679192.54189,204432445.676,207817641.241,201283296.392,202057720.798,206860752.637,20.0,2.81968759273e+12,0.04,0.0261437908497,375,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,1200.0,-203.0,-1e+200,203288336.991,1576414.59155,203252050.797,205394955.681,200421806.922,200756318.842,205199721.463,20.0,2.48508296446e+12,0.04,0.0261437908497,376,5.14161220044e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,1218.0,-203.0,-1e+200,203087784.836,1893126.23363,203197124.401,206068497.379,199303456.748,199591655.051,205168246.009,20.0,3.58392693647e+12,0.04,0.0261437908497,377,4.35729847495e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-180.0,-200.0,1300.0,-203.0,-1e+200,201508980.209,1799568.95012,201403528.006,205460125.632,198823458.574,199028190.258,204027001.692,20.0,3.23844840624e+12,0.04,0.0261437908497,378,3.57298474946e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,100.0,-203.0,-1e+200,212511802.774,1284976.67512,212729718.541,215579971.035,210475885.616,210969057.86,214093152.017,20.0,1.65116505561e+12,0.04,0.0261437908497,379,4.35729847495e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,200.0,-203.0,-1e+200,209517048.869,1667522.51569,209166159.171,213157257.206,207310078.191,207327354.259,212424546.607,20.0,2.78063134033e+12,0.04,0.0261437908497,380,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,300.0,-203.0,-1e+200,207260871.136,1905521.28217,206992343.052,211322064.248,204477344.125,204849490.062,210168644.852,20.0,3.63101135679e+12,0.04,0.0261437908497,381,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,400.0,-203.0,-1e+200,205370174.032,1706196.08623,205232989.716,210025434.117,202202538.881,203069342.083,207814873.036,20.0,2.91110508468e+12,0.04,0.0261437908497,382,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,500.0,-203.0,-1e+200,202481185.828,1554377.30066,202378454.742,205691901.206,200094928.127,200278217.187,205657746.456,20.0,2.4160887928e+12,0.04,0.0261437908497,383,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,600.0,-203.0,-1e+200,201696722.272,1674888.10398,201149416.642,205381676.118,199710549.272,199753935.229,205119106.211,20.0,2.80525016085e+12,0.04,0.0261437908497,384,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,700.0,-203.0,-1e+200,199914839.576,1563230.72621,199982841.575,203012245.745,196617041.924,198194693.489,202062414.056,20.0,2.44369030336e+12,0.04,0.0261437908497,385,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,800.0,-203.0,-1e+200,198090408.314,1467757.99522,197947869.374,200837829.963,195594646.017,195890115.387,200550801.105,20.0,2.15431353254e+12,0.04,0.0261437908497,386,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,900.0,-203.0,-1e+200,195684479.804,1802256.36239,195146328.572,199778883.262,193090109.719,193837777.365,198609615.21,20.0,3.24812799578e+12,0.04,0.0261437908497,387,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,1000.0,-203.0,-1e+200,194463062.523,1984119.52465,194796370.923,198256288.747,190669886.259,190868183.96,196704169.042,20.0,3.9367302881e+12,0.04,0.0261437908497,388,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,1100.0,-203.0,-1e+200,192367588.85,1676988.84715,192067498.812,196505957.706,189488859.664,190369885.56,194839155.764,20.0,2.81229159347e+12,0.04,0.0261437908497,389,8.71459694989e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,1200.0,-203.0,-1e+200,190721048.594,1595168.55873,190877368.453,194017699.424,187438224.172,187859106.659,193362672.861,20.0,2.54456273076e+12,0.04,0.0261437908497,390,5.14161220044e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,1218.0,-203.0,-1e+200,191158822.337,1283691.23979,191222210.394,193847067.547,187821994.971,189065821.173,192588783.771,20.0,1.64786319911e+12,0.04,0.0261437908497,391,4.35729847495e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-170.0,-200.0,1300.0,-203.0,-1e+200,189426669.396,1000747.49408,189246331.016,191572667.02,187751307.011,188384474.724,191261269.729,20.0,1.00149554691e+12,0.04,0.0261437908497,392,3.57298474946e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,100.0,-203.0,-1e+200,200511570.124,1533431.58137,200405782.601,203330110.021,196803678.909,198871071.296,202888993.075,20.0,2.35141241475e+12,0.06,0.0261437908497,393,6.53594771242e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,200.0,-203.0,-1e+200,197646874.67,1477716.41681,198047312.227,199636399.016,194612667.005,195552420.126,199489121.379,20.0,2.1836458085e+12,0.06,0.0261437908497,394,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,300.0,-203.0,-1e+200,195427689.666,1301954.36944,195575750.01,197542013.214,193202022.326,193786400.308,197313051.281,20.0,1.69508518011e+12,0.06,0.0261437908497,395,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,400.0,-203.0,-1e+200,192617486.42,1329342.48692,192651336.821,194953651.523,190267190.275,190274355.806,194603757.485,20.0,1.76715144754e+12,0.06,0.0261437908497,396,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,500.0,-203.0,-1e+200,191576978.494,1652025.10872,191170016.563,194978335.265,188026737.489,189876708.561,193980845.475,20.0,2.72918695985e+12,0.06,0.0261437908497,397,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,600.0,-203.0,-1e+200,189501579.634,1450933.37304,189820493.999,191664991.976,186321395.563,186730973.604,191569111.72,20.0,2.10520765301e+12,0.06,0.0261437908497,398,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,700.0,-203.0,-1e+200,186997862.204,1664089.20281,186826512.385,189848283.537,183825496.005,184349183.903,189508106.746,20.0,2.76919287491e+12,0.06,0.0261437908497,399,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,800.0,-203.0,-1e+200,185883427.165,1308705.46925,185934884.204,188668892.784,182701713.773,183870340.591,187335053.837,20.0,1.71271000524e+12,0.06,0.0261437908497,400,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,900.0,-203.0,-1e+200,183488741.667,1405873.81546,183196776.456,186755915.115,181458595.537,181831989.159,185497279.12,20.0,1.97648118498e+12,0.06,0.0261437908497,401,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,1000.0,-203.0,-1e+200,181713221.162,992122.676835,181596074.679,183833534.03,180246967.965,180487896.481,183443085.438,20.0,984307405891.0,0.06,0.0261437908497,402,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,1100.0,-203.0,-1e+200,180604870.353,1662596.10399,181053481.042,183568053.417,177456027.199,177967413.047,182610402.626,20.0,2.76422580499e+12,0.06,0.0261437908497,403,0.000130718954248,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,1200.0,-203.0,-1e+200,178511441.978,1317235.37781,178662025.489,180825092.902,176155793.571,176617528.314,180716299.637,20.0,1.73510904056e+12,0.06,0.0261437908497,404,7.71241830065e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,1218.0,-203.0,-1e+200,178372244.349,1394671.70342,178674042.87,180600418.377,175585620.249,175681256.171,180365828.643,20.0,1.94510916032e+12,0.06,0.0261437908497,405,6.53594771242e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-160.0,-200.0,1300.0,-203.0,-1e+200,176431520.896,945341.86187,176474039.84,178121008.392,173866647.445,175194741.572,177566021.244,20.0,893671235804.0,0.06,0.0261437908497,406,5.35947712418e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-140.0,-200.0,100.0,-203.0,-1e+200,176103338.874,1105032.86625,176142857.648,178347342.328,174044122.996,174326615.556,177730637.927,20.0,1.2210976355e+12,0.08,0.0261437908497,407,8.71459694989e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-140.0,-200.0,200.0,-203.0,-1e+200,173594728.729,1096760.78788,173394985.623,176821847.314,171752576.05,172106519.945,175351437.176,20.0,1.20288422582e+12,0.08,0.0261437908497,408,0.000174291938998,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-200.0,300.0,-203.0,-1e+200,171123687.967,1328894.86586,170929021.174,174757841.593,169508689.557,169509467.275,173074704.111,20.0,1.76596156451e+12,0.08,0.0261437908497,409,0.000174291938998,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-200.0,400.0,-203.0,-1e+200,168715580.511,1666547.57975,168439006.676,172684347.883,165493016.754,166236987.9,171376315.659,20.0,2.77738083558e+12,0.08,0.0261437908497,410,0.000174291938998,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-200.0,500.0,-203.0,-1e+200,166528322.642,1454270.86085,166667525.356,168804280.315,163706639.216,164283511.103,168511174.21,20.0,2.11490373673e+12,0.08,0.0261437908497,411,0.000174291938998,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-200.0,600.0,-203.0,-1e+200,164217568.47,1070449.04495,164475251.49,166255600.737,162437378.331,162761828.796,166050607.714,20.0,1.14586115783e+12,0.08,0.0261437908497,412,0.000174291938998,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-200.0,700.0,-203.0,-1e+200,162909815.311,1141378.91251,162719269.031,164902515.903,161296699.23,161521822.901,164768013.596,20.0,1.30274582192e+12,0.08,0.0261437908497,413,0.000174291938998,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-200.0,900.0,-203.0,-1e+200,159261975.154,1167803.25845,159015423.869,161797069.008,157198793.471,157766948.905,161605633.09,20.0,1.36376445045e+12,0.08,0.0261437908497,415,0.000174291938998,0.0833333333333,2.17864923747e-08
