SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-NewBOP_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight
203.0,-203.0,-290.0,-200.0,900.0,-203.0,-1e+200,291719909.358,1873600.31061,291386214.617,294756902.347,288624653.615,288793959.928,294512154.591,20.0,3.5103781239e+12,505,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-290.0,-200.0,1000.0,-203.0,-1e+200,293361960.677,1969675.68419,292868375.264,297647155.148,290601824.788,290870142.322,296642098.4,20.0,3.87962230089e+12,506,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-290.0,-200.0,1100.0,-203.0,-1e+200,295079645.797,2035669.82429,295049655.524,298196777.455,290851600.299,291775538.92,298062070.262,20.0,4.14395163351e+12,507,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-290.0,-200.0,1200.0,-203.0,-1e+200,295464458.518,2188795.14569,295466318.684,299181323.356,291172756.658,292230585.978,298993604.365,20.0,4.7908241898e+12,508,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-280.0,-200.0,0.0,-203.0,-1e+200,251706715.346,1969341.10063,251541118.445,255634487.066,248824254.744,248977032.342,254851055.645,20.0,3.87830437063e+12,511,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-290.0,-200.0,1218.0,-203.0,-1e+200,296623812.216,2291469.99125,296548994.855,300426044.658,292700315.621,292891784.208,300288123.647,20.0,5.25083472079e+12,509,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-290.0,-200.0,1300.0,-203.0,-1e+200,297648968.748,1842547.197,297445289.995,301096679.589,293923789.107,295247163.223,300485038.793,20.0,3.39498017318e+12,510,0.025,9.47328533535e-09,0.0197044334975,0.0315384615385,1.553618795e-05
203.0,-203.0,-280.0,-200.0,100.0,-203.0,-1e+200,269375071.214,1671266.0098,269690460.085,271763773.06,265652826.879,266557976.59,271521100.605,20.0,2.79313007552e+12,512,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,200.0,-203.0,-1e+200,275975237.836,2099889.85317,275949972.418,279455347.162,271790216.898,273099334.932,278911115.918,20.0,4.40953739545e+12,513,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,300.0,-203.0,-1e+200,278957376.216,2021676.56154,279192473.973,283319628.504,274911257.664,275013090.681,280897383.584,20.0,4.08717611947e+12,514,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,400.0,-203.0,-1e+200,282078334.615,2377082.88643,282660828.544,286124538.422,278015039.818,278379295.349,285211424.745,20.0,5.65052304896e+12,515,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,500.0,-203.0,-1e+200,284033272.774,2176760.45653,284259759.026,287411747.699,279961841.422,280560295.361,286947520.804,20.0,4.73828608511e+12,516,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,600.0,-203.0,-1e+200,284225439.007,2311244.5674,284043919.077,288532961.438,281262837.386,281301698.073,287729212.597,20.0,5.34185145032e+12,517,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,700.0,-203.0,-1e+200,287138226.304,1438304.64318,286958728.282,289436807.132,284152396.109,285134986.754,288929788.835,20.0,2.06872024659e+12,518,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,800.0,-203.0,-1e+200,287344508.277,1759806.36863,287177344.184,291538535.898,284737246.03,285159611.258,289814350.244,20.0,3.09691845508e+12,519,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,900.0,-203.0,-1e+200,289088950.138,1699663.02251,288466178.024,292597985.276,286456428.037,287255844.372,291923644.333,20.0,2.88885439009e+12,520,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,1000.0,-203.0,-1e+200,290419521.086,2334525.94374,290245285.741,294821510.124,285246772.474,287525641.337,292966316.862,20.0,5.45001138202e+12,521,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,1100.0,-203.0,-1e+200,292127150.546,2267349.28139,291768116.21,297490632.352,288810195.874,288822018.218,295715336.111,20.0,5.14087276381e+12,522,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,1200.0,-203.0,-1e+200,293534092.677,2111821.46193,293664771.612,297765298.056,289806489.887,291052808.348,296713501.354,20.0,4.45978988708e+12,523,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-280.0,-200.0,1218.0,-203.0,-1e+200,292931213.573,2173278.87778,293023324.345,296893033.61,288567022.983,290153285.089,295327868.2,20.0,4.72314108059e+12,524,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-270.0,-200.0,0.0,-203.0,-1e+200,252839100.0,1742946.64227,252937429.607,255787218.924,249902437.44,249968156.042,255572113.819,20.0,3.03786299779e+12,526,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-280.0,-200.0,1300.0,-203.0,-1e+200,293882599.434,2242448.8928,294368430.285,297278381.845,289342926.008,289874071.788,296357551.586,20.0,5.02857703681e+12,525,0.025,9.47328533535e-09,0.0197044334975,0.0315384615385,1.553618795e-05
203.0,-203.0,-270.0,-200.0,100.0,-203.0,-1e+200,267501807.31,1786676.2065,267025750.545,271293321.617,264719408.771,265481186.231,270722469.096,20.0,3.19221186687e+12,527,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,300.0,-203.0,-1e+200,277067905.365,2135934.12813,277584661.852,282179347.939,272744020.377,274056934.326,279130428.046,20.0,4.56221459972e+12,529,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,200.0,-203.0,-1e+200,273784079.089,1308757.45595,274078616.509,276004880.131,271019474.747,271233976.056,275491841.871,20.0,1.7128460785e+12,528,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,400.0,-203.0,-1e+200,279426066.802,1613152.87179,279347197.342,281605474.88,275495846.67,276451450.553,281290814.862,20.0,2.60226218777e+12,530,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,500.0,-203.0,-1e+200,280033832.818,2265186.21258,280095915.018,284012245.506,275717040.976,276554496.126,283940247.641,20.0,5.13106857766e+12,531,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,600.0,-203.0,-1e+200,282300477.449,1866236.70721,282483106.145,285273783.395,278263662.093,279343232.432,285129491.515,20.0,3.48283944733e+12,532,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,700.0,-203.0,-1e+200,283082820.813,1852364.66663,282585915.902,287286062.431,279480391.543,281198921.762,286065997.517,20.0,3.43125485817e+12,533,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,800.0,-203.0,-1e+200,284986899.155,1685254.18319,284929400.533,287637741.032,280824897.285,283255664.687,287516917.74,20.0,2.84008166197e+12,534,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,900.0,-203.0,-1e+200,285470133.522,2173071.00188,285770722.964,290091339.069,282050794.838,282223948.115,288183685.987,20.0,4.72223757923e+12,535,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,1000.0,-203.0,-1e+200,286539043.265,2247571.39702,286506562.534,290997194.337,282342776.581,283341865.91,290263760.444,20.0,5.0515771847e+12,536,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,1100.0,-203.0,-1e+200,287774186.137,2178296.33086,287264496.641,292264621.939,284391631.358,284661293.373,291446674.823,20.0,4.74497490502e+12,537,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,1200.0,-203.0,-1e+200,289099435.385,2195336.61645,288890551.251,294705166.879,286157043.167,286300958.787,292767189.062,20.0,4.81950285955e+12,538,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-270.0,-200.0,1218.0,-203.0,-1e+200,288720589.151,2033512.3413,289128432.403,292716565.805,284565796.286,285404092.606,290881505.625,20.0,4.13517244221e+12,539,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-260.0,-200.0,0.0,-203.0,-1e+200,252395523.235,2056591.88841,252152922.657,257943109.957,248897560.089,249482038.756,255605771.261,20.0,4.22957019547e+12,541,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-270.0,-200.0,1300.0,-203.0,-1e+200,291448913.949,2663419.58508,291120268.549,296166303.579,285957652.746,288197833.236,295688621.265,20.0,7.09380388619e+12,540,0.025,9.47328533535e-09,0.0197044334975,0.0315384615385,1.553618795e-05
203.0,-203.0,-260.0,-200.0,100.0,-203.0,-1e+200,267761943.701,2048387.83348,267970842.392,270657594.392,264311648.452,264611181.935,270412721.931,20.0,4.19589271637e+12,542,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,200.0,-203.0,-1e+200,272255800.567,1910056.70628,271845213.552,276060351.17,268531419.514,270218225.738,275201378.045,20.0,3.6483166212e+12,543,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,300.0,-203.0,-1e+200,274885278.382,2159847.42341,274608543.119,280064915.401,272225910.717,272346677.1,278919642.686,20.0,4.66494089239e+12,544,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,400.0,-203.0,-1e+200,276358773.71,1997620.21451,276112014.7,279738774.78,273190224.481,273756195.445,279738120.887,20.0,3.9904865214e+12,545,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,500.0,-203.0,-1e+200,277547608.559,1592624.18183,277319397.504,280237795.868,275105117.383,275218185.691,280174397.454,20.0,2.53645178454e+12,546,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,600.0,-203.0,-1e+200,278414376.535,1456335.38194,278325257.144,281204850.226,276124138.844,276423898.177,281025567.457,20.0,2.12091274469e+12,547,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,700.0,-203.0,-1e+200,279845278.988,1912584.41229,280019722.366,282988584.532,275283460.156,276635007.42,282337960.089,20.0,3.65797913413e+12,548,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,800.0,-203.0,-1e+200,280777162.594,1292375.4231,280801532.175,283121958.579,278314060.897,278560381.554,282751314.873,20.0,1.67023423424e+12,549,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,900.0,-203.0,-1e+200,282764855.438,1910782.93653,282565142.874,286602117.393,279638124.572,280035534.306,285696247.749,20.0,3.65109143053e+12,550,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,1000.0,-203.0,-1e+200,283072411.547,2425826.25449,282903819.91,288173264.083,278491791.308,279395861.484,286680695.169,20.0,5.88463301698e+12,551,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,1100.0,-203.0,-1e+200,283756884.646,2256205.85067,283414562.632,288405311.967,279153425.771,281217043.466,287001363.118,20.0,5.09046484062e+12,552,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,1200.0,-203.0,-1e+200,284932750.02,2485450.11689,283860699.797,291400452.495,282330414.511,282516874.053,289489628.991,20.0,6.17746228355e+12,553,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-250.0,-200.0,0.0,-203.0,-1e+200,253372658.326,1325054.14621,253307241.371,256596301.31,251271807.837,251343291.289,255487175.699,20.0,1.75576849039e+12,556,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-260.0,-200.0,1218.0,-203.0,-1e+200,286339254.192,2481904.09942,285908914.275,292437289.758,282371613.666,282895773.538,289483110.337,20.0,6.15984795872e+12,554,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-260.0,-200.0,1300.0,-203.0,-1e+200,286291398.286,2236992.41011,285961823.948,291177588.257,282579090.271,283177341.587,290147372.406,20.0,5.00413504288e+12,555,0.025,9.47328533535e-09,0.0197044334975,0.0315384615385,1.553618795e-05
203.0,-203.0,-250.0,-200.0,100.0,-203.0,-1e+200,266756508.214,1266793.30325,266949032.971,268875796.412,264159206.452,264447135.925,268729615.808,20.0,1.60476527316e+12,557,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,300.0,-203.0,-1e+200,272526020.422,2434911.1524,273066661.232,276389274.565,267954756.373,269275659.949,276090114.526,20.0,5.92879232007e+12,559,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,200.0,-203.0,-1e+200,269590538.268,2162809.19267,269872931.877,274160146.681,265493588.488,265600424.38,272630217.2,20.0,4.67774360389e+12,558,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,400.0,-203.0,-1e+200,273738445.667,2505698.36775,273196973.31,278764628.697,269822193.362,270390314.459,277598880.86,20.0,6.27852431013e+12,560,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,500.0,-203.0,-1e+200,274811103.847,2077508.44344,274597979.674,278292247.647,271534344.744,272113697.838,278029805.647,20.0,4.31604133258e+12,561,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,600.0,-203.0,-1e+200,275577615.161,1409579.07453,275262016.671,278103265.123,273305462.075,273406109.103,277735029.17,20.0,1.98691316735e+12,562,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,700.0,-203.0,-1e+200,276667575.407,2274674.73363,276214489.693,282417695.779,272091801.247,274283517.84,279522467.876,20.0,5.17414514382e+12,563,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,800.0,-203.0,-1e+200,277771168.691,1420259.02751,277565806.767,281070136.461,275726782.135,276302676.919,280034066.921,20.0,2.01713570521e+12,564,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,900.0,-203.0,-1e+200,278331863.625,2117197.12669,277793969.361,282964292.5,274964049.993,275285898.692,282528681.293,20.0,4.48252367325e+12,565,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,1000.0,-203.0,-1e+200,279994920.304,1796072.5398,279820016.851,283193193.163,275811663.02,277948468.728,283049125.681,20.0,3.22587656821e+12,566,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,1100.0,-203.0,-1e+200,280125851.32,1388265.11425,280469353.901,282401208.425,277180542.932,277718774.454,281819031.859,20.0,1.92728002744e+12,567,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,1200.0,-203.0,-1e+200,282115937.935,2311916.03217,281617415.548,285492682.964,278085911.347,278945121.094,285167497.744,20.0,5.34495573981e+12,568,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-250.0,-200.0,1218.0,-203.0,-1e+200,280536630.925,2359372.72005,280875487.648,284710531.656,277181729.168,277357217.949,284547196.697,20.0,5.56663963212e+12,569,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-250.0,-200.0,1300.0,-203.0,-1e+200,281324752.28,2047590.46718,281350389.044,284480356.883,276837530.486,278955461.583,284217776.598,20.0,4.19262672129e+12,570,0.025,9.47328533535e-09,0.0197044334975,0.0315384615385,1.553618795e-05
203.0,-203.0,-240.0,-200.0,0.0,-203.0,-1e+200,253991932.202,1878167.61919,253962293.958,256614692.459,250678076.204,251057214.939,256519634.401,20.0,3.52751360576e+12,571,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-240.0,-200.0,100.0,-203.0,-1e+200,265343031.812,1992168.87714,265352999.331,269004957.783,262128319.003,262367407.417,268890262.405,20.0,3.96873683504e+12,572,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,200.0,-203.0,-1e+200,267699791.915,1672904.45248,267566713.721,270995642.653,265383175.19,265690044.125,270526976.694,20.0,2.79860930712e+12,573,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,300.0,-203.0,-1e+200,268722351.179,2096243.01644,268588173.734,273541150.937,264057044.986,266062376.952,271606972.995,20.0,4.39423478398e+12,574,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,400.0,-203.0,-1e+200,270640259.312,2018296.74582,270901504.883,274849527.634,267346787.16,267845540.459,273442610.532,20.0,4.07352175419e+12,575,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,500.0,-203.0,-1e+200,271241044.123,1984228.46242,271104766.115,274997592.016,267926882.23,268103205.754,274088221.531,20.0,3.93716259107e+12,576,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,600.0,-203.0,-1e+200,272488300.749,2521859.7126,272369667.775,278288257.308,267738947.529,268634447.731,275484359.527,20.0,6.35977641004e+12,577,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,700.0,-203.0,-1e+200,272914159.162,2027927.48304,273212324.505,275698885.74,268322883.077,269739457.296,275411238.488,20.0,4.11248987645e+12,578,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,800.0,-203.0,-1e+200,273683104.417,2445033.97327,273425180.777,278884003.507,270293459.284,270997432.433,278380110.806,20.0,5.97819113046e+12,579,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,900.0,-203.0,-1e+200,274685462.471,2023755.37803,274100293.129,280698725.867,270995514.281,272839324.792,276702476.172,20.0,4.09558583009e+12,580,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,1000.0,-203.0,-1e+200,274191395.115,1973807.09591,274189048.788,278696040.28,270246012.554,271398623.757,277137007.739,20.0,3.89591445185e+12,581,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,1100.0,-203.0,-1e+200,275570151.049,2496689.50378,275773548.834,280525676.908,270372814.651,271859357.931,279120009.461,20.0,6.2334584783e+12,582,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,1200.0,-203.0,-1e+200,275662757.744,2081462.66504,276168818.098,280455861.173,270827826.691,272729925.439,277704907.707,20.0,4.33248682594e+12,583,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-230.0,-200.0,0.0,-203.0,-1e+200,255478114.635,1562379.14068,255127567.4,258498472.746,252924203.398,252993181.919,257824586.482,20.0,2.44102857924e+12,586,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
