SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-250.0,-195.0,0.0,-203.0,-1e+200,254319255.322,2103703.1652,253850126.132,259071614.63,250938887.306,251911051.38,257821429.101,20.0,4.42556700728e+12,3.663003663e-08,151,4.57875457875e-05,0.0357142857143,0.0333333333333,0.0384615384615
203.0,-203.0,-290.0,-195.0,700.0,-203.0,-1e+200,288642155.603,2075794.83644,288489914.747,293048948.372,285027991.613,285918214.162,291596433.727,20.0,4.30892420297e+12,3.663003663e-08,98,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,100.0,-203.0,-1e+200,268387249.11,2129871.45226,268118396.652,273751167.628,265070337.55,265406170.506,271845317.673,20.0,4.53635240317e+12,3.663003663e-08,107,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-290.0,-195.0,800.0,-203.0,-1e+200,290252780.158,2185500.08618,290247609.999,294244237.297,286909721.014,287246626.218,293243784.264,20.0,4.77641062668e+12,3.663003663e-08,99,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-240.0,-195.0,0.0,-203.0,-1e+200,254171209.607,2092645.96591,253570710.826,257904282.862,250900207.046,251379366.352,257355481.28,20.0,4.37916713862e+12,3.663003663e-08,166,4.57875457875e-05,0.0357142857143,0.0333333333333,0.0384615384615
203.0,-203.0,-290.0,-195.0,900.0,-203.0,-1e+200,292421340.835,2011122.74507,292826835.905,295139102.893,287537633.955,288752616.807,294887078.995,20.0,4.04461469572e+12,3.663003663e-08,100,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-230.0,-195.0,0.0,-203.0,-1e+200,254667657.213,2016654.19764,254826031.13,259562156.767,251388849.37,251892186.422,257366194.656,20.0,4.06689415285e+12,3.663003663e-08,181,4.57875457875e-05,0.0357142857143,0.0333333333333,0.0384615384615
203.0,-203.0,-290.0,-195.0,1000.0,-203.0,-1e+200,293765380.066,2117210.28499,293646797.841,299423953.983,291136194.088,291307209.651,297307368.524,20.0,4.48257939085e+12,3.663003663e-08,101,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,200.0,-203.0,-1e+200,275569003.23,1904293.73436,275737407.146,279129089.484,271370429.86,271920898.869,277745509.08,20.0,3.62633462672e+12,3.663003663e-08,108,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-290.0,-195.0,1100.0,-203.0,-1e+200,293709617.544,1973044.03125,294131882.37,297014626.062,289315868.58,290433223.974,296949663.986,20.0,3.89290274927e+12,3.663003663e-08,102,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-290.0,-195.0,1200.0,-203.0,-1e+200,295425983.567,1879504.16141,294903944.753,299076554.286,292323892.224,293027512.545,298849812.994,20.0,3.53253589275e+12,3.663003663e-08,103,5.40293040293e-05,0.0357142857143,0.0333333333333,0.0453846153846
203.0,-203.0,-280.0,-195.0,300.0,-203.0,-1e+200,278778839.143,1884291.28302,278950500.269,282548435.841,275537138.822,275665264.931,280960630.596,20.0,3.55055363925e+12,3.663003663e-08,109,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,100.0,-203.0,-1e+200,268532455.587,1810511.79198,268640781.846,272385982.858,264826484.998,265307602.661,270706700.227,20.0,3.27795294888e+12,3.663003663e-08,122,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,400.0,-203.0,-1e+200,280904549.974,1399855.56059,280935791.712,283021691.591,277951607.71,278485119.95,282709912.298,20.0,1.95959559051e+12,3.663003663e-08,110,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,100.0,-203.0,-1e+200,267343783.22,1934835.65187,266722112.005,270868211.436,264546117.48,265039399.205,270714466.405,20.0,3.74358899974e+12,3.663003663e-08,137,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,200.0,-203.0,-1e+200,274100803.071,1761580.60545,273873726.621,277850554.534,272099986.94,272140319.449,277179629.745,20.0,3.1031662295e+12,3.663003663e-08,123,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,500.0,-203.0,-1e+200,283246132.017,2412160.21916,282699609.386,288367757.246,278658696.865,280302498.56,286603381.561,20.0,5.8185169229e+12,3.663003663e-08,111,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-220.0,-195.0,0.0,-203.0,-1e+200,256144368.13,1591846.1727,256507968.462,258189452.909,252726970.577,253077886.577,257698610.277,20.0,2.53397423755e+12,3.663003663e-08,196,4.57875457875e-05,0.0357142857143,0.0333333333333,0.0384615384615
203.0,-203.0,-270.0,-195.0,300.0,-203.0,-1e+200,277117828.768,2086283.33309,277043294.622,280354615.718,274136557.549,274180327.545,280334522.028,20.0,4.35257814592e+12,3.663003663e-08,124,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-250.0,-195.0,100.0,-203.0,-1e+200,266540037.553,1829512.56921,266489775.038,269998212.634,262905457.64,264064335.643,269534681.893,20.0,3.34711624091e+12,3.663003663e-08,152,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,600.0,-203.0,-1e+200,284317630.384,1811068.75195,284494812.535,287269395.117,281139949.515,281556997.53,287019302.865,20.0,3.2799700243e+12,3.663003663e-08,112,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,200.0,-203.0,-1e+200,272265490.357,1275727.21712,272083852.239,275057388.782,269949268.434,270270872.375,273983125.083,20.0,1.62747993251e+12,3.663003663e-08,138,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,400.0,-203.0,-1e+200,278620617.979,2008288.48105,278022282.483,282233232.253,274661172.753,276802139.296,282017061.634,20.0,4.03322262314e+12,3.663003663e-08,125,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,700.0,-203.0,-1e+200,286597479.353,1569439.9125,286668638.812,288961588.325,283320582.018,284121756.257,288667452.068,20.0,2.46314163893e+12,3.663003663e-08,113,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-240.0,-195.0,100.0,-203.0,-1e+200,264289928.81,2041234.30556,263815810.865,268705325.113,260938437.816,261716707.937,267934616.991,20.0,4.16663749019e+12,3.663003663e-08,167,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-290.0,-195.0,1218.0,-203.0,-1e+200,296283928.9,2154103.26783,296336089.935,299749717.657,293217832.598,293403878.533,299390985.281,20.0,4.6401608885e+12,3.663003663e-08,104,4.57875457875e-05,0.0357142857143,0.0333333333333,0.0384615384615
203.0,-203.0,-260.0,-195.0,300.0,-203.0,-1e+200,273925202.649,1535071.07212,273902072.471,276512941.592,270791269.645,271271039.76,276216062.57,20.0,2.35644319646e+12,3.663003663e-08,139,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,500.0,-203.0,-1e+200,279934120.025,2216544.18912,279968418.864,283328562.702,276763849.115,277040315.893,282808092.129,20.0,4.91306814233e+12,3.663003663e-08,126,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-290.0,-195.0,1300.0,-203.0,-1e+200,297287550.473,2103572.2098,296945136.131,300955660.873,293385979.575,293768701.789,300417117.124,20.0,4.42501604182e+12,3.663003663e-08,105,3.75457875458e-05,0.0357142857143,0.0333333333333,0.0315384615385
203.0,-203.0,-280.0,-195.0,800.0,-203.0,-1e+200,287787010.896,2318432.31345,287651156.28,292962061.57,283349563.645,283542443.736,290766343.144,20.0,5.37512839206e+12,3.663003663e-08,114,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-250.0,-195.0,200.0,-203.0,-1e+200,270666221.406,1838896.58061,270483222.799,274911319.592,267592800.588,268175231.673,273474107.197,20.0,3.38154063419e+12,3.663003663e-08,153,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,600.0,-203.0,-1e+200,280611884.735,1855127.10048,280361929.495,284568295.575,277902550.588,277923360.91,283456740.581,20.0,3.44149655895e+12,3.663003663e-08,127,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,900.0,-203.0,-1e+200,289195758.734,1663777.4141,289286316.77,293294426.285,286463594.124,286955076.556,292280549.768,20.0,2.76815528368e+12,3.663003663e-08,115,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-230.0,-195.0,100.0,-203.0,-1e+200,263880967.925,1653195.76881,263838736.913,266224584.259,260698555.258,261507590.939,266213151.939,20.0,2.73305625e+12,3.663003663e-08,182,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,400.0,-203.0,-1e+200,275320934.754,1463788.78914,274903090.11,279539058.19,273519820.855,273848986.262,278006552.634,20.0,2.14267761921e+12,3.663003663e-08,140,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,1000.0,-203.0,-1e+200,289910928.966,1711959.98495,290152056.69,292288333.389,286331061.951,286604749.376,291921555.307,20.0,2.93080699006e+12,3.663003663e-08,116,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-250.0,-195.0,300.0,-203.0,-1e+200,271439922.335,1886097.75525,270696803.84,275507168.509,269034624.619,269218093.031,274378869.483,20.0,3.55736474237e+12,3.663003663e-08,154,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-240.0,-195.0,200.0,-203.0,-1e+200,267794312.173,1330271.70532,267745501.796,270109210.676,265793878.946,265975350.833,269625681.127,20.0,1.76962280998e+12,3.663003663e-08,168,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,700.0,-203.0,-1e+200,282451691.035,1821878.13314,282321072.072,285333018.114,279761115.84,280236078.847,285149833.065,20.0,3.31923993201e+12,3.663003663e-08,128,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,1100.0,-203.0,-1e+200,291362653.836,2706944.97517,291531239.161,296081215.266,287582247.384,287778981.631,295630291.512,20.0,7.32755109861e+12,3.663003663e-08,117,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,500.0,-203.0,-1e+200,277547431.75,1950344.81871,277781727.703,282908258.84,274492807.702,274773886.117,279469567.531,20.0,3.80384491186e+12,3.663003663e-08,141,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,800.0,-203.0,-1e+200,284476513.007,2186281.1561,284677302.337,288076967.664,279850498.571,280857049.664,287300590.706,20.0,4.77982529353e+12,3.663003663e-08,129,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-250.0,-195.0,400.0,-203.0,-1e+200,272845992.685,1951988.42166,272787964.724,276698163.866,269793548.484,269973713.283,275494316.126,20.0,3.81025879828e+12,3.663003663e-08,155,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,1200.0,-203.0,-1e+200,292741318.167,1517918.12468,292594695.069,295608315.167,290265309.153,290840863.035,295473045.516,20.0,2.30407543323e+12,3.663003663e-08,118,5.40293040293e-05,0.0357142857143,0.0333333333333,0.0453846153846
203.0,-203.0,-280.0,-195.0,1218.0,-203.0,-1e+200,292145023.511,1833972.31137,291669233.666,297162345.503,289966424.7,290328597.535,296021446.778,20.0,3.36345443886e+12,3.663003663e-08,119,4.57875457875e-05,0.0357142857143,0.0333333333333,0.0384615384615
203.0,-203.0,-260.0,-195.0,600.0,-203.0,-1e+200,278536776.973,1496360.38847,278765051.467,280867270.891,274534114.649,276329577.93,280450525.264,20.0,2.23909441217e+12,3.663003663e-08,142,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-230.0,-195.0,200.0,-203.0,-1e+200,265335620.809,1586161.45006,265676253.342,267611346.585,261986494.651,262403470.96,267181151.779,20.0,2.51590814565e+12,3.663003663e-08,183,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-240.0,-195.0,300.0,-203.0,-1e+200,268831049.818,1527015.6179,268249850.517,271280010.934,266145640.318,267144659.981,270967260.288,20.0,2.33177669732e+12,3.663003663e-08,169,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,900.0,-203.0,-1e+200,286474184.091,1545201.6803,285986586.534,289604005.499,283570975.094,284374728.779,289465122.672,20.0,2.38764823282e+12,3.663003663e-08,130,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-280.0,-195.0,1300.0,-203.0,-1e+200,293477757.243,2775579.9338,293180983.725,298982367.918,288715835.932,290292771.178,298553684.974,20.0,7.70384396894e+12,3.663003663e-08,120,3.75457875458e-05,0.0357142857143,0.0333333333333,0.0315384615385
203.0,-203.0,-260.0,-195.0,700.0,-203.0,-1e+200,279752489.203,1817734.05036,279845442.71,282289626.819,276663497.059,277642153.457,282173859.178,20.0,3.30415707786e+12,3.663003663e-08,143,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-250.0,-195.0,500.0,-203.0,-1e+200,274259667.357,1980293.18307,274350949.886,277506933.693,271443946.699,271451864.258,277354939.84,20.0,3.92156109093e+12,3.663003663e-08,156,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,1000.0,-203.0,-1e+200,286600318.25,2365738.80815,286906024.025,292018637.845,283462252.219,283673822.522,291305841.746,20.0,5.5967201084e+12,3.663003663e-08,131,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-210.0,-195.0,0.0,-203.0,-1e+200,256934213.425,1614848.9621,256777050.804,259982853.579,254234084.476,255156695.425,259141652.035,20.0,2.6077371704e+12,3.663003663e-08,211,3.89194139194e-05,0.0303571428571,0.0333333333333,0.0384615384615
203.0,-203.0,-260.0,-195.0,800.0,-203.0,-1e+200,281057778.849,2022653.20714,280992256.817,284630593.349,276848945.604,278266035.534,284340108.573,20.0,4.09112599634e+12,3.663003663e-08,144,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-250.0,-195.0,600.0,-203.0,-1e+200,276543896.161,2234302.8561,276089233.818,280897697.566,273075560.612,273470209.255,279952802.838,20.0,4.99210925279e+12,3.663003663e-08,157,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-240.0,-195.0,400.0,-203.0,-1e+200,270252327.375,1658798.30567,269815496.69,273873244.716,267523482.113,268450355.801,273289105.768,20.0,2.7516118189e+12,3.663003663e-08,170,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,1100.0,-203.0,-1e+200,287447899.826,2262262.99862,287144070.027,291615611.849,283680885.644,284505826.724,291507421.537,20.0,5.11783387491e+12,3.663003663e-08,132,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-230.0,-195.0,300.0,-203.0,-1e+200,266153731.568,1878439.39651,266227450.902,269051263.269,263078350.35,263170163.358,268295721.96,20.0,3.52853456635e+12,3.663003663e-08,184,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,900.0,-203.0,-1e+200,282581904.281,2231542.15772,282556105.069,286534259.606,278424838.1,278448806.976,286314334.456,20.0,4.9797804017e+12,3.663003663e-08,145,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,1218.0,-203.0,-1e+200,289563546.931,1923043.79075,289482590.429,293102462.473,285702945.675,286454454.414,292412441.632,20.0,3.69809742115e+12,3.663003663e-08,134,4.57875457875e-05,0.0357142857143,0.0333333333333,0.0384615384615
203.0,-203.0,-270.0,-195.0,1200.0,-203.0,-1e+200,289401310.848,2303139.79342,288926742.196,293597407.864,285267340.583,286174500.613,293483195.784,20.0,5.30445290802e+12,3.663003663e-08,133,5.40293040293e-05,0.0357142857143,0.0333333333333,0.0453846153846
203.0,-203.0,-240.0,-195.0,500.0,-203.0,-1e+200,271978420.419,2152293.2211,271558940.776,276729261.689,267635823.648,269760313.346,274813678.175,20.0,4.63236610961e+12,3.663003663e-08,171,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-270.0,-195.0,1300.0,-203.0,-1e+200,290127844.883,1902764.96039,290152363.162,294252231.239,287167759.291,287365719.806,293181721.251,20.0,3.62051449448e+12,3.663003663e-08,135,3.75457875458e-05,0.0357142857143,0.0333333333333,0.0315384615385
203.0,-203.0,-250.0,-195.0,700.0,-203.0,-1e+200,276640401.782,2015913.31883,276500783.282,282410802.651,272899980.59,273916174.65,278866639.598,20.0,4.06390650904e+12,3.663003663e-08,158,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-230.0,-195.0,400.0,-203.0,-1e+200,266481200.615,1737423.99211,266162570.138,269780365.391,264132133.308,264169238.895,269316445.097,20.0,3.01864212835e+12,3.663003663e-08,185,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-250.0,-195.0,800.0,-203.0,-1e+200,277394590.236,1998583.44991,277063308.511,281430886.483,274489307.596,274692196.727,281200566.472,20.0,3.99433580625e+12,3.663003663e-08,159,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,1000.0,-203.0,-1e+200,283821811.707,1304247.196,283838768.388,285937229.19,281852199.671,281910646.231,285823448.222,20.0,1.70106074828e+12,3.663003663e-08,146,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-240.0,-195.0,600.0,-203.0,-1e+200,272831194.88,1653405.8318,273033241.448,275773216.841,269966559.289,270774947.346,275140424.118,20.0,2.73375084464e+12,3.663003663e-08,172,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,1100.0,-203.0,-1e+200,284451003.673,1649643.5757,284378494.46,287249085.903,281059394.237,281751106.426,287164087.975,20.0,2.72132392685e+12,3.663003663e-08,147,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,1200.0,-203.0,-1e+200,285736480.118,2186202.36157,285572691.528,289296277.431,281380530.728,282364773.792,288761047.694,20.0,4.77948076571e+12,3.663003663e-08,148,5.40293040293e-05,0.0357142857143,0.0333333333333,0.0453846153846
203.0,-203.0,-260.0,-195.0,1300.0,-203.0,-1e+200,286622687.137,2431154.97319,286451536.666,291556827.257,283216801.116,283380392.149,290778651.196,20.0,5.91051450365e+12,3.663003663e-08,150,3.75457875458e-05,0.0357142857143,0.0333333333333,0.0315384615385
203.0,-203.0,-250.0,-195.0,900.0,-203.0,-1e+200,279012735.671,2124683.18811,278636732.955,283344199.588,275705880.284,276038201.288,281848183.294,20.0,4.51427864982e+12,3.663003663e-08,160,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-260.0,-195.0,1218.0,-203.0,-1e+200,285360930.558,1774453.59356,285243264.953,288636821.47,281626469.212,283269556.597,288144315.4,20.0,3.14868555569e+12,3.663003663e-08,149,4.57875457875e-05,0.0357142857143,0.0333333333333,0.0384615384615
203.0,-203.0,-230.0,-195.0,500.0,-203.0,-1e+200,267989453.752,1980716.94563,268122440.237,270780291.999,264587087.728,265034756.232,270599130.896,20.0,3.92323961869e+12,3.663003663e-08,186,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-240.0,-195.0,700.0,-203.0,-1e+200,273097045.5,2530907.82386,272465595.816,278671834.388,269798897.513,269919310.981,278370225.346,20.0,6.40549441287e+12,3.663003663e-08,173,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
203.0,-203.0,-220.0,-195.0,100.0,-203.0,-1e+200,261185438.765,2522768.04271,260682357.07,268102542.631,257550589.86,257563201.501,265496415.444,20.0,6.3643585973e+12,3.663003663e-08,197,9.15750915751e-05,0.0357142857143,0.0333333333333,0.0769230769231
