SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,ProbabilityWeight,prefix,PointProbability,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-240.0,-190.0,300.0,-203.0,-1e+200,365126668.111,15190987.8817,365308213.648,391288778.772,334972412.557,342696769.459,390421529.22,20.0,2.30766112823e+14,0.1,0.000178571428571,421,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-240.0,-190.0,400.0,-203.0,-1e+200,356906122.636,17706952.0291,352498686.587,388976158.011,331253302.182,331748156.401,383279537.454,20.0,3.13536150162e+14,0.1,0.000357142857143,422,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-240.0,-190.0,500.0,-203.0,-1e+200,363464727.652,15316800.6709,364722934.696,388539964.11,335241524.537,341677475.237,382643567.551,18.0,2.34604382792e+14,0.1,0.000357142857143,423,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-240.0,-190.0,600.0,-203.0,-1e+200,361701658.376,13342287.4026,361423641.503,384353858.736,338157978.572,341425744.404,379581936.947,20.0,1.78016633132e+14,0.1,0.000357142857143,424,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-240.0,-190.0,700.0,-203.0,-1e+200,360126257.478,13082473.457,359862163.351,382175059.692,338392550.133,340174075.238,379597153.098,20.0,1.71151111754e+14,0.1,0.000357142857143,425,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-240.0,-190.0,800.0,-203.0,-1e+200,361769889.934,13471458.8888,363190676.98,389451306.968,339117886.172,342181510.348,381634205.683,20.0,1.81480204592e+14,0.1,0.000357142857143,426,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-240.0,-190.0,900.0,-203.0,-1e+200,351040045.773,13798982.2404,351871334.402,370403642.556,317841037.142,321953447.213,366613945.801,20.0,1.9041191087e+14,0.1,0.000357142857143,427,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-240.0,-190.0,1000.0,-203.0,-1e+200,357066929.809,13009003.2678,357723219.196,380571183.022,332004135.887,334193601.088,376846825.973,19.0,1.69234166021e+14,0.1,0.000357142857143,428,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-240.0,-190.0,1100.0,-203.0,-1e+200,352420938.388,15504322.2371,349196124.612,382864296.616,324344622.211,330556932.209,377895107.126,20.0,2.40384008032e+14,0.1,0.000357142857143,429,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-240.0,-190.0,1200.0,-203.0,-1e+200,352458416.358,12629821.5719,352605467.526,374636818.561,335565737.526,336759424.932,373098170.878,20.0,1.59512392937e+14,0.1,0.000210714285714,430,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-240.0,-190.0,1218.0,-203.0,-1e+200,351947363.438,12590570.3778,350618670.533,379152448.049,330675554.591,334866298.644,371381755.917,20.0,1.58522462439e+14,0.1,0.000178571428571,431,4.7619047619e-08,0.0357142857143,0.05
