SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,PointProbability,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,prefix
203.0,-203.0,-240.0,-190.0,300.0,-203.0,-1e+200,363763522.098,16250650.8263,364336416.106,389247552.592,337825629.121,342247999.834,387403650.477,19.0,2.64083652277e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,421
203.0,-203.0,-240.0,-190.0,400.0,-203.0,-1e+200,359363249.159,10843951.1229,359472060.158,378445179.931,333934489.699,345170518.652,374737974.758,20.0,1.17591275955e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,422
203.0,-203.0,-240.0,-190.0,500.0,-203.0,-1e+200,364142736.563,13755614.3724,367114628.083,384801578.073,333174033.262,340545639.739,382859319.589,20.0,1.89216926761e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,423
203.0,-203.0,-240.0,-190.0,600.0,-203.0,-1e+200,363783651.928,16269394.4382,362153109.619,387290481.414,330934801.987,338533335.867,386508599.926,20.0,2.64693195386e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,424
203.0,-203.0,-240.0,-190.0,700.0,-203.0,-1e+200,367608942.355,15989355.1959,369498155.328,386384517.363,331464042.183,345948652.56,386316168.697,20.0,2.55659479582e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,425
203.0,-203.0,-240.0,-190.0,800.0,-203.0,-1e+200,353158545.39,12700943.3133,351597103.565,376867598.209,328695884.947,336997217.517,371655902.858,20.0,1.61313961048e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,426
203.0,-203.0,-240.0,-190.0,900.0,-203.0,-1e+200,353682775.319,16758549.2521,356370467.175,381850163.954,327627995.844,329345322.726,375746123.221,19.0,2.80848973036e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,427
203.0,-203.0,-240.0,-190.0,1000.0,-203.0,-1e+200,356933086.439,14294854.1217,358892168.942,377538754.851,329587434.202,330320771.636,377015997.987,19.0,2.04342854362e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,428
203.0,-203.0,-240.0,-190.0,1100.0,-203.0,-1e+200,352560089.48,10155236.0881,354018152.764,366119197.362,329390628.001,337494583.09,365251179.446,20.0,1.03128820006e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,429
203.0,-203.0,-240.0,-190.0,1200.0,-203.0,-1e+200,354725268.26,12240298.4446,355300119.368,385684124.64,334527724.875,334905673.368,366490893.662,20.0,1.49824906012e+14,0.1,4.7619047619e-08,0.059,0.0357142857143,0.000210714285714,430
203.0,-203.0,-240.0,-190.0,1218.0,-203.0,-1e+200,350534395.094,14751102.8093,350137666.634,375947040.685,327345802.264,328381494.823,366335922.48,19.0,2.17595034091e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,431
203.0,-203.0,-240.0,-190.0,1300.0,-203.0,-1e+200,351996473.085,14857987.5399,354473392.583,376156283.82,316433382.097,330818064.78,371484175.287,19.0,2.20759793737e+14,0.1,4.7619047619e-08,0.041,0.0357142857143,0.000146428571429,432
203.0,-203.0,-230.0,-190.0,300.0,-203.0,-1e+200,358639629.591,12060758.9821,359706265.901,373665644.172,326326995.674,343109214.61,373239578.381,20.0,1.45461907225e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,433
203.0,-203.0,-230.0,-190.0,400.0,-203.0,-1e+200,357863555.852,14618872.5316,356205160.841,381223589.488,324383529.185,335630140.626,377819774.612,18.0,2.13711434096e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,434
203.0,-203.0,-230.0,-190.0,500.0,-203.0,-1e+200,354524916.744,13078365.3275,355558169.721,383632091.228,328587376.933,330374978.542,373917318.054,17.0,1.7104363964e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,435
203.0,-203.0,-230.0,-190.0,600.0,-203.0,-1e+200,347330068.893,15080670.4601,348944453.43,376024744.655,322404809.645,326275395.337,367807005.506,15.0,2.27426621526e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,436
203.0,-203.0,-230.0,-190.0,700.0,-203.0,-1e+200,348127919.669,12116956.1198,347259950.53,370459176.76,327373529.545,329287372.915,369079451.716,19.0,1.4682062561e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,437
