RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__turbine__production__electricity,Dispatch__htse_ft__production__jet_fuel,Dispatch__htse_ft__production__diesel,Dispatch__htse_ft__production__electricity,Dispatch__htse_ft__production__naphtha,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,price,PointProbability,prefix,ProbabilityWeight-turbine_capacity,ProbabilityWeight
0,2021,18,22.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,32.1819598425,0.002,1,1.0,1.0
0,2021,18,23.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,36.1200550112,0.002,1,1.0,1.0
0,2021,19,0.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,89.2974983402,0.002,1,1.0,1.0
0,2021,19,1.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,33.5481798532,0.002,1,1.0,1.0
0,2021,19,2.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,78.4128507706,0.002,1,1.0,1.0
0,2021,19,3.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,92.0939613874,0.002,1,1.0,1.0
0,2021,19,4.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,49.009866771,0.002,1,1.0,1.0
0,2021,19,5.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,53.9736644197,0.002,1,1.0,1.0
0,2021,19,6.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,72.1854619914,0.002,1,1.0,1.0
0,2021,19,7.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,111.813071762,0.002,1,1.0,1.0
0,2021,19,8.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,108.708644717,0.002,1,1.0,1.0
0,2021,19,9.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,103.902868438,0.002,1,1.0,1.0
0,2021,19,10.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,101.811505508,0.002,1,1.0,1.0
0,2021,19,11.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,27.5721545724,0.002,1,1.0,1.0
0,2021,19,12.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,28.9898173712,0.002,1,1.0,1.0
0,2021,19,13.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,25.9829054558,0.002,1,1.0,1.0
0,2021,19,14.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,29.9056564699,0.002,1,1.0,1.0
0,2021,19,15.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,86.115248705,0.002,1,1.0,1.0
0,2021,19,16.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,41.4738585053,0.002,1,1.0,1.0
0,2021,19,17.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,54.5844431932,0.002,1,1.0,1.0
0,2021,19,18.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,78.875681742,0.002,1,1.0,1.0
0,2021,19,19.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,44.377697652,0.002,1,1.0,1.0
0,2021,19,20.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,39.9967273984,0.002,1,1.0,1.0
0,2021,19,21.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,32.5690892651,0.002,1,1.0,1.0
0,2021,19,22.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,97.0479240393,0.002,1,1.0,1.0
0,2021,19,23.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,26.2991970788,0.002,1,1.0,1.0
