HOUR,LP_D
5752,21.3382832847
5753,21.5775328886
5754,21.5655635044
5755,21.5237576646
5756,21.4319918148
5757,21.2587037923
5758,21.2568568791
5759,21.2566163658
5760,39.5470000314
5761,39.115826914
5762,24.3828356001
5763,39.5914815974
5764,39.8224579244
5765,39.7861559392
5766,39.4609299046
5767,39.6630339898
5768,39.2777037044
5769,39.7662111439
5770,39.7879651229
5771,39.73394666
5772,39.0771434296
5773,39.7720181901
5774,39.8131806638
5775,22.2563599484
5776,39.2718273047
5777,39.737128877
5778,39.0992970905
5779,21.96400714
5780,21.9507884939
5781,21.8168512218
5782,21.8759471058
5783,25.9008408086
5784,39.786007324
5785,39.77757412
5786,39.732295407
5787,38.911241478
5788,39.7268838253
5789,39.8566468494
5790,39.8314632515
5791,39.7243388218
5792,39.6280533019
5793,39.727078092
5794,39.8573779125
5795,39.8604838031
5796,39.8534662878
5797,39.8615964159
5798,39.8617874665
5799,39.8619311614
5800,39.8615930517
5801,39.8618771452
5802,39.8421273222
5803,39.8618953706
5804,39.8617735279
5805,39.8606446562
5806,39.8031480389
5807,39.8608570408
5808,39.860658448
5809,39.8561122161
5810,39.8582217637
5811,39.8577793769
5812,39.8476603851
5813,39.8233128278
5814,39.855363292
5815,39.803371728
5816,39.7358678353
5817,39.8361133055
5818,25.7649877219
5819,39.7339972515
5820,39.6907994309
5821,39.8509832739
5822,39.8496986385
5823,39.7423987226
5824,39.8455891786
5825,39.845919646
5826,39.8436991803
5827,39.8208989795
5828,39.8379978034
5829,39.8365784904
5830,39.8346573904
5831,39.5598861853
5832,39.8337018295
5833,39.7926117213
5834,24.3709907532
5835,39.3844532325
5836,39.8243032877
5837,39.7176235454
5838,39.6756011905
5839,39.7712687302
5840,39.7729887052
5841,22.0979084982
5842,22.4527674124
5843,21.7858149555
5844,22.2206926642
5845,21.7421498363
5846,21.9107959279
5847,21.6820748284
5848,21.4521064819
5849,21.6029141976
5850,21.6725923704
5851,21.8741093978
5852,21.6002565427
5853,23.523208748
5854,25.9119980636
5855,22.1539629635
5856,21.7973175879
5857,21.8074821762
5858,39.083573964
5859,39.5725839675
5860,39.0144299088
5861,39.7642760978
5862,38.645603887
5863,38.8929835184
5864,21.7645187155
5865,22.4156899641
5866,39.5633329825
5867,39.3000800643
5868,39.6653268992
5869,39.754635341
5870,39.7356829397
5871,38.7642242281
5872,22.1645526527
5873,39.0879496175
5874,22.1707753036
5875,39.0853302529
5876,38.898262753
5877,38.8466324662
5878,39.0502314629
5879,21.7320729135
5880,22.0185028354
5881,34.8920469335
5882,38.2255327123
5883,35.1677277633
5884,21.8888600361
5885,21.8413662555
5886,22.0544654672
5887,21.9665806675
5888,21.8400214671
5889,22.0563289622
5890,37.8776729315
5891,22.0023309571
5892,38.4540094578
5893,26.4933184847
5894,22.042195866
5895,21.8016537399
5896,22.3761552266
5897,38.4658151902
5898,22.0477433403
5899,21.9505581222
5900,21.9515839644
5901,21.8067202081
5902,21.9714633963
5903,38.4604146096
5904,38.0918248778
5905,35.0967638332
5906,38.4374669766
5907,38.5443678559
5908,34.5160096261
5909,21.8848867447
5910,21.8612494963
5911,32.8419320775
5912,22.0820458119
5913,22.0996399701
5914,38.1415590422
5915,21.8577433183
5916,21.9218219554
5917,22.1388923131
5918,22.0582690439
5919,21.9924426471
5920,36.9259112941
5921,24.2313232814
5922,32.2789453139
5923,22.1106234128
5924,38.3997234118
5925,22.448933466
5926,22.6879473174
5927,22.1930732593
5928,37.505943318
5929,22.0079849192
5930,22.1386094746
5931,24.1124345366
5932,22.1061209776
5933,22.0501085313
5934,22.1762450198
5935,22.0753760123
5936,21.9911995182
5937,22.0763729476
5938,22.1464199705
5939,22.0219417958
5940,21.9104746216
5941,22.2233692453
5942,38.1956435029
5943,22.1841769574
5944,21.8244246455
5945,21.636049045
5946,21.732297463
5947,21.7713145473
5948,21.8876630221
5949,21.6594033293
5950,21.9986873245
5951,22.0673044552
5952,21.7485172474
5953,22.1415970413
5954,21.5995040259
5955,22.0581751011
5956,22.0074653282
5957,21.7837911217
5958,21.5360644849
5959,21.6647379296
5960,22.0655830385
5961,22.2255209993
5962,21.8494575439
5963,21.8827754425
5964,22.0334034657
5965,21.5965128859
5966,21.9637652731
5967,22.1671370799
5968,22.1228923564
5969,22.0035994636
5970,21.5197547228
5971,22.0103022812
5972,21.6502243273
5973,21.5971637546
5974,21.8652315028
5975,21.6741471816
5976,22.0684289036
5977,22.2273618762
5978,22.0566022379
5979,22.5572854149
5980,22.0321186056
5981,21.6259356042
5982,21.7529219074
5983,21.5223317226
5984,21.4999097465
5985,21.8785969989
5986,21.742136694
5987,21.7076344254
5988,21.9071150384
5989,21.7209834966
5990,21.8540993423
5991,38.2629886829
5992,22.185877913
5993,21.9461070647
5994,21.9862842307
5995,21.8896765283
5996,22.0761564537
5997,21.9582356562
5998,21.8562195409
5999,21.6775720906
6000,21.5443981093
6001,21.6792639377
6002,38.8565960799
6003,38.82173946
6004,38.8576454713
6005,25.3140935686
6006,21.4416073562
6007,21.3344025659
6008,21.338675
6009,21.4421380136
6010,21.4119024487
6011,20.9553893548
6012,21.9913395501
6013,22.0711001309
6014,21.3892322049
6015,21.3864863067
6016,21.7691337203
6017,21.4629198132
6018,22.3243553852
6019,21.9267806466
6020,21.3448058712
6021,20.9935667497
6022,21.2022340438
6023,20.8243907004
6024,20.8021710545
6025,21.1960556582
6026,20.7812540928
6027,20.918616584
6028,20.7897261535
6029,20.8319041956
6030,20.7492368444
6031,20.7728510434
6032,20.8010724601
6033,20.7239695231
6034,20.715592806
6035,20.7238125984
6036,20.6992384699
6037,20.6960059028
6038,20.685803839
6039,20.676383697
6040,20.6667005825
6041,20.6851996242
6042,20.6488602828
6043,20.6403158745
6044,20.6350420622
6045,20.6285906263
6046,20.6154613164
6047,20.6063968166
6048,20.6035543596
6049,20.5908917983
6050,20.5909733211
6051,20.589676878
6052,20.5676760598
6053,20.5545095016
6054,20.547847355
6055,20.5407470123
6056,20.5504486913
6057,20.533364886
6058,20.5122896276
6059,20.5052597661
6060,20.4980417924
6061,20.5181669873
6062,20.5168490078
6063,20.4852716513
6064,20.6206717049
6065,20.4828025849
6066,20.4278728331
6067,20.4098385249
6068,20.4041651635
6069,20.7754561221
6070,20.4003846769
6071,20.4811216825
6072,20.5194496845
6073,20.5276250749
6074,20.3810316777
6075,21.3463283561
6076,20.3146776337
6077,20.5726892963
6078,21.479181209
6079,21.2357500761
6080,21.6001160642
6081,21.7333946999
6082,21.674821503
6083,21.1244033705
6084,21.9245988387
6085,21.4274156046
6086,21.3292172899
6087,21.2095965655
6088,21.3559266701
6089,22.1338331582
6090,21.5059907719
6091,21.0313957256
6092,21.1837243103
6093,21.2841656448
6094,20.3549329178
6095,20.9657628068
6096,20.375577681
6097,20.8773889616
6098,19.9596365284
6099,20.2105148515
6100,20.0535144524
6101,20.9746121151
6102,20.0063569427
6103,20.6726861419
6104,20.9614155727
6105,19.8078567347
6106,19.9697219833
6107,21.019136724
6108,20.5163656557
6109,21.0602992762
6110,21.277585768
6111,20.9058634523
6112,20.2073557243
6113,20.9797197121
6114,19.6284907228
6115,19.6101883023
6116,19.6802348878
6117,20.9426508612
6118,19.9407573998
6119,19.588298509
6120,20.9876398665
6121,37.8903747749
6122,38.328491503
6123,38.402092217
6124,22.0063166505
6125,22.0321253321
6126,22.0723266261
6127,38.4754005432
6128,38.6482326393
6129,38.6719981239
6130,38.338480996
6131,38.5553893463
6132,38.6698696911
6133,38.6370496247
6134,38.6616580555
6135,38.6604730373
6136,38.65796951
6137,38.6547556958
6138,38.6516139698
6139,38.6470763608
6140,38.6455831031
6141,38.6424658967
6142,38.6354129102
6143,38.6295524878
6144,38.5240762958
6145,38.6124067371
6146,38.6156327419
6147,38.5786191136
6148,38.4828031714
6149,36.913827904
6150,38.5922588669
6151,38.6091952041
6152,38.4822769127
6153,38.4590786528
6154,38.4279701531
6155,38.572077768
6156,37.3633479173
6157,23.5946629395
6158,23.9635635874
6159,21.1828044992
6160,22.0979908068
6161,38.4967089033
6162,38.5221678944
6163,36.2121169379
6164,22.5304459741
6165,20.9143867387
6166,22.2543133892
6167,21.253927873
6168,20.8155454953
6169,20.583122853
6170,20.816656556
6171,23.7035673228
6172,38.3847776908
6173,20.8622835259
6174,20.5818439306
6175,18.9105754974
6176,19.6473974157
6177,20.8464667454
6178,17.2224328428
6179,17.5034133159
6180,20.7964694484
6181,22.248701846
6182,20.5849984321
6183,20.5309035568
6184,23.3676361752
6185,20.8286829651
6186,21.7355255211
6187,22.0616331662
6188,22.5438552498
6189,21.4111329365
6190,35.5553201215
6191,21.6903337518
6192,20.9997736912
6193,20.479222667
6194,21.3485626973
6195,19.6226353847
6196,19.9660572589
6197,22.0700238509
6198,20.9612811624
6199,17.6181054206
6200,21.71238481
6201,22.0839182949
6202,21.3757554049
6203,21.3111205604
6204,20.3553824804
6205,23.2736508642
6206,23.9700187372
6207,22.5599309266
6208,20.633101201
6209,21.7616220898
6210,24.3895176596
6211,37.5881096412
6212,21.0283974936
6213,19.8939383625
6214,20.9296395667
6215,21.048360165
6216,20.8528591073
6217,22.0361905673
6218,36.4542320956
6219,37.8175140458
6220,20.9417668705
6221,37.2111941761
6222,38.1754695609
6223,37.9494229166
6224,38.1765098255
6225,38.143113814
6226,22.5041116495
6227,38.1524720672
6228,38.1408653374
6229,36.9788561178
6230,21.9559640985
6231,37.5654408096
6232,36.806484179
6233,21.4548777734
6234,21.9572263845
6235,18.9946158321
6236,19.1618285166
6237,21.6410241522
6238,19.7259308677
6239,20.8037756474
6240,22.6170297604
6241,21.8114911531
6242,20.4598724073
6243,19.9509322825
6244,34.2751037728
6245,20.5329313719
6246,19.2647090661
6247,22.0549672137
6248,21.8658591569
6249,19.0468586154
6250,20.7869660171
6251,20.0566837848
6252,20.0451069131
6253,15.0319242781
6254,18.159957832
6255,16.9149342785
6256,20.8691299561
6257,20.2373410663
6258,15.4741300559
6259,20.2269812167
6260,20.1274127943
6261,21.8757290124
6262,19.466069946
6263,18.785404165
6264,20.5410562676
6265,17.8577546614
6266,36.1588542676
6267,19.0101192972
6268,14.6813364431
6269,14.6377189193
6270,14.7222360268
6271,20.3667255951
6272,21.2263665486
6273,21.1656198424
6274,21.7811946506
6275,23.2374763072
6276,21.8529195812
6277,36.5746838777
6278,20.9291738082
6279,22.2849253322
6280,37.5237113312
6281,37.4267127144
6282,21.7004771464
6283,18.3150527528
6284,18.3645694025
6285,19.0761439875
6286,23.602110877
6287,36.2811482373
6288,23.1032865477
6289,35.5693607651
6290,19.6945049156
6291,14.4903071505
6292,16.1075140989
6293,19.8228696132
6294,18.3919848173
6295,20.6262308419
6296,17.1719557622
6297,33.8929920946
6298,22.2439471794
6299,22.9627639112
6300,21.7188248853
6301,20.5385516184
6302,21.9387556107
6303,35.9655652738
6304,37.1794513731
6305,37.0545669544
6306,21.9760623962
6307,22.9638869182
6308,17.0788990235
6309,15.8161640078
6310,20.4835710986
6311,21.7479234282
6312,21.2590391676
6313,21.9086149412
6314,22.6545628629
6315,22.3545248408
6316,20.6762854974
6317,15.8750741646
6318,18.5532334036
6319,21.3319785476
6320,34.1138033515
6321,22.9171738659
6322,20.5482969084
6323,36.3120912459
6324,22.3442274652
6325,15.8129865673
6326,14.82148086
6327,14.3784024691
6328,15.0441147945
6329,17.1603762531
6330,16.4168853299
6331,17.1411445737
6332,19.8189308754
6333,17.8704721474
6334,21.4546488484
6335,16.4885875992
6336,14.6430107781
6337,15.1069527289
6338,14.3175531478
6339,15.5065065307
6340,14.2092563744
6341,16.3822864161
6342,14.406587531
6343,15.0682474585
6344,15.0959885965
6345,15.2974485758
6346,15.6704239682
6347,20.9356710895
6348,15.8015971342
6349,19.7816327192
6350,17.3162657475
6351,22.9239579473
6352,15.3932447185
6353,14.7573852463
6354,16.3133938613
6355,21.0208300763
6356,30.6504261527
6357,16.4060239562
6358,14.767573271
6359,14.1324571686
6360,34.7584780304
6361,22.7673436893
6362,35.3798572291
6363,31.6316267059
6364,32.3559566985
6365,35.2578190507
6366,21.3683292345
6367,21.874626806
6368,35.4390244387
6369,34.9323000375
6370,32.1666167964
6371,35.1785253143
6372,35.4183612577
6373,35.4081816993
6374,33.5432276863
6375,21.7915204631
6376,33.9412655849
6377,17.5621462678
6378,15.0503271164
6379,18.5185512766
6380,20.208328596
6381,33.2603890563
6382,31.3834118699
6383,31.4233935187
6384,29.0291972066
6385,34.6392316574
6386,34.2837916632
6387,32.4207812181
6388,32.9839325982
6389,29.1283553567
6390,18.4712184471
6391,19.7803691073
6392,14.5028581547
6393,20.8036840846
6394,14.5447075659
6395,14.3982848825
6396,33.98046673
6397,20.9204157173
6398,21.4886136868
6399,22.5395727503
6400,17.8864888455
6401,15.1456810841
6402,15.5738897008
6403,21.519278882
6404,15.6393636058
6405,15.4605286084
6406,18.721537276
6407,29.4060093991
6408,14.4804085711
6409,14.6477752853
6410,14.4411695768
6411,14.8904165742
6412,18.3572063493
6413,20.2093271244
6414,31.5330280916
6415,32.2449101564
6416,34.3905963128
6417,33.44789902
6418,22.2807243485
6419,21.7923057633
6420,21.5896124122
6421,21.4991943005
6422,15.097233886
6423,16.1189200051
6424,31.2413182188
6425,19.3430503396
6426,14.3545322638
6427,14.0268135402
6428,14.2770126208
6429,14.3902377594
6430,33.8812230855
6431,33.9604483409
6432,30.3351494681
6433,16.5850817856
6434,22.1792756447
6435,15.2715078876
6436,22.5686838135
6437,17.8415548365
6438,14.3419562268
6439,13.8667566205
6440,14.3045730144
6441,14.2828409539
6442,14.0592417415
6443,21.3767603944
6444,14.6527746829
6445,14.2165125976
6446,21.4520265616
6447,31.651780676
6448,30.4631744097
6449,31.3969141623
6450,21.1615562747
6451,14.4981759539
6452,14.8855165637
6453,14.5614611586
6454,21.2769255995
6455,14.3410221055
6456,14.2630265131
6457,14.5345443825
6458,14.730025092
6459,14.2788566793
6460,14.3740366707
6461,14.0284138842
6462,14.0366379569
6463,13.8013767262
6464,13.8120972875
6465,14.218869269
6466,13.8036065609
6467,13.8954307614
6468,13.8330594961
6469,14.1381889139
6470,13.7034056733
6471,14.1701744868
6472,14.1228796304
6473,13.8070333406
6474,14.1006034511
6475,13.7067797043
6476,13.699304978
6477,14.1647128024
6478,13.6553047361
6479,14.1412063112
6480,15.5389412977
6481,29.4807609556
6482,21.9909103336
6483,16.5639830958
6484,14.2751405888
6485,14.1274310343
6486,14.1166852775
6487,13.8422514472
6488,14.3349068704
6489,18.8123571067
6490,15.130594638
6491,14.2285834984
6492,13.6421545144
6493,13.8593053576
6494,13.6173107635
6495,14.0398213461
6496,13.9938517969
6497,13.6543412853
6498,13.6262666351
6499,13.7932333378
6500,13.7037588174
6501,13.7526233725
6502,13.6591791108
6503,13.5738904436
6504,13.6060038647
6505,13.5628652174
6506,13.5930566397
6507,13.7800239428
6508,13.7330652236
6509,13.9153750597
6510,15.4394265648
6511,14.0530032143
6512,13.568290363
6513,13.786877749
6514,13.548887832
6515,13.6342320481
6516,13.5305307515
6517,13.7119932591
6518,13.6519980786
6519,14.0732512645
6520,14.0192615205
6521,13.4995139734
6522,13.6468941795
6523,14.1131937362
6524,13.993685389
6525,13.6199203078
6526,13.9995192587
6527,13.813258306
6528,13.9918429065
6529,14.0886189251
6530,13.545448305
6531,13.4779712215
6532,13.5756055409
6533,14.2126096738
6534,13.9865574468
6535,13.5617431922
6536,13.5330567959
6537,14.0724399648
6538,28.2956734482
6539,14.1016924258
6540,13.9049978926
6541,14.1855867766
6542,14.066077167
6543,16.4196708271
6544,19.6938313809
6545,14.3575086858
6546,13.9691446783
6547,13.6234064695
6548,13.6612678425
6549,21.2167624439
6550,13.9489812351
6551,13.6531465135
6552,13.500871452
6553,13.399007582
6554,13.5863328469
6555,13.3849785241
6556,13.3684889867
6557,13.3957312858
6558,13.3656506511
6559,13.562279429
6560,13.9004895716
6561,14.0604544552
6562,15.115986473
6563,14.521482418
6564,13.9176581789
6565,13.4351597783
6566,13.7986742337
6567,14.1377118394
6568,14.0418502854
6569,14.2120307039
6570,22.4869627015
6571,15.8068356897
6572,13.6772051647
6573,13.5307546902
6574,14.1512036793
6575,13.8645488223
6576,13.5842615952
6577,13.8071390033
6578,13.5693791618
6579,13.8934416564
6580,13.7291851153
6581,21.2581613535
6582,20.7186504837
6583,14.2282485933
6584,13.9887922035
6585,13.3810368914
6586,13.4365580388
6587,13.2855371656
6588,13.3792001824
6589,13.6036059904
6590,13.7458492042
6591,13.3306356829
6592,13.2698426638
6593,13.2627924706
6594,13.2729938973
6595,13.2684421922
6596,13.261591244
6597,13.3616500213
6598,13.2596527211
6599,13.817751115
6600,13.9808294627
6601,15.3146130755
6602,14.1338347005
6603,14.0269026269
6604,13.9063015737
6605,14.1483977076
6606,13.9955613602
6607,14.0171636459
6608,14.2004010148
6609,13.9833242478
6610,14.1227575543
6611,14.3626801574
6612,14.4333513798
6613,14.0832772501
6614,14.3106415281
6615,15.9898075075
6616,18.0311381811
6617,15.0046370301
6618,14.3525173784
6619,14.485329665
6620,13.9179757509
6621,14.0126416452
6622,14.1100835426
6623,13.9512872958
6624,13.9180887298
6625,13.9049938586
6626,14.1880523797
6627,13.8711591853
6628,14.0215596194
6629,13.8729354571
6630,13.9922984028
6631,17.2067681641
6632,15.3385262966
6633,14.5717885916
6634,21.5263500452
6635,14.2360267813
6636,15.6479646638
6637,15.591407088
6638,15.5372909018
6639,20.6817603473
6640,18.3525600008
6641,15.6471045344
6642,20.9690480121
6643,15.1491419593
6644,23.5142803222
6645,16.0167457846
6646,25.204959466
6647,21.378423071
6648,18.1421238131
6649,21.5698432836
6650,15.8764396897
6651,25.7486865527
6652,19.3874436013
6653,23.7429693193
6654,26.106354622
6655,25.7088109955
6656,22.1762356362
6657,24.984760419
6658,16.0910915774
6659,19.8887636479
6660,16.7675745694
6661,14.4648256418
6662,17.6070102134
6663,15.2234604872
6664,25.675974302
6665,25.8006484098
6666,25.8340604267
6667,25.7307068455
6668,19.8491110152
6669,26.0854434245
6670,26.0014508465
6671,21.4366892113
6672,14.5883515907
6673,14.2371860445
6674,21.3841939018
6675,23.4031037358
6676,15.3175120465
6677,15.6415293907
6678,14.6251829768
6679,14.0909840807
6680,17.4935221127
6681,24.9900952725
6682,14.3743847082
6683,14.5058943176
6684,14.2359827017
6685,14.6863005549
6686,14.2073378856
6687,14.3759605931
6688,13.851146217
6689,14.1890399166
6690,14.1127499485
6691,14.4191785873
6692,14.4237417518
6693,19.7730768835
6694,14.5291806069
6695,14.0371600097
6696,14.5886805502
6697,15.7988880136
6698,14.5360271733
6699,15.0359915431
6700,13.9279414538
6701,15.1253903077
6702,15.1553787659
6703,14.1924904765
6704,14.1377209282
6705,14.2817317402
6706,14.3873560334
6707,21.5478038907
6708,21.6343094593
6709,21.5340045767
6710,17.9873804432
6711,16.2421464329
6712,18.5698702563
6713,14.6737874419
6714,21.5054504288
6715,20.2497333779
6716,20.7939066838
6717,21.4199516083
6718,17.5275066188
6719,15.4238403762
6720,26.557905712
6721,13.9622734442
6722,13.5233942136
6723,13.8060486556
6724,13.8351247136
6725,14.0098313649
6726,13.3066684996
6727,13.8066933351
6728,13.9017934791
6729,14.0504708616
6730,13.8306060053
6731,14.1546626389
6732,13.9160821686
6733,13.8869105529
6734,13.9810766682
6735,13.811323783
6736,13.6929512074
6737,14.0739676826
6738,18.0040595597
6739,18.7156172598
6740,13.8692214801
6741,14.1474981341
6742,21.0745974412
6743,26.9620703027
6744,28.9917228524
6745,29.8945222491
6746,29.8687102193
6747,29.5920589958
6748,26.5028539495
6749,16.4253761182
6750,20.8893638746
6751,20.3282820189
6752,29.5442364683
6753,29.4353788663
6754,28.6202489302
6755,29.23525959
6756,29.3998521708
6757,29.8888219529
6758,29.376325829
6759,29.9382698968
6760,29.0820454648
6761,28.1530138418
6762,28.7498962505
6763,29.8793042274
6764,26.6494671442
6765,14.4038919859
6766,19.125701232
6767,20.9409527498
6768,28.1492407329
6769,21.4856131409
6770,13.636006306
6771,28.7789615952
6772,19.7145372204
6773,14.1426825199
6774,13.8938410365
6775,14.0073963157
6776,14.1621644632
6777,14.1152947903
6778,17.1484370972
6779,28.2774011481
6780,15.6994950572
6781,27.2232954214
6782,14.1391005679
6783,22.7404960681
6784,15.1457138786
6785,27.9769910555
6786,19.3159776529
6787,20.7104523135
6788,29.4090096962
6789,30.0491878266
6790,29.9650483357
6791,26.5410004116
6792,27.1150915054
6793,22.342931629
6794,29.3898282094
6795,29.8141765391
6796,30.0212173207
6797,29.3025147396
6798,28.7768997382
6799,28.9607438708
6800,22.5093684174
6801,29.7303616411
6802,22.5836068868
6803,29.4240371314
6804,28.7727923951
6805,22.2366290457
6806,29.0069704268
6807,29.9855398674
6808,29.2375384285
6809,26.7957758541
6810,29.4137147914
6811,30.0417260095
6812,13.9556881449
6813,29.2119534337
6814,13.9884213026
6815,14.1632426315
6816,14.2320645524
6817,14.1725036402
6818,22.3297549023
6819,21.116132227
6820,26.3732895276
6821,29.5848659643
6822,15.2499391118
6823,30.0580509989
6824,22.7443883231
6825,19.594504269
6826,14.2834601727
6827,14.0720382102
6828,28.5161877037
6829,27.6639495873
6830,28.4478420065
6831,22.6193280541
6832,29.1864168577
6833,28.0450270366
6834,26.5464262775
6835,29.7603401992
6836,30.1427324829
6837,30.3310692915
6838,30.3775083566
6839,22.4275187187
6840,14.0913754779
6841,14.3793763286
6842,15.1311482551
6843,14.5215830773
6844,19.1198123331
6845,20.6773750571
6846,22.7223142
6847,21.264114948
6848,14.4830473497
6849,15.8534525504
6850,14.0764862766
6851,17.9349820128
6852,14.0968727232
6853,16.3179404896
6854,16.1019455347
6855,18.3409608218
6856,20.186915706
6857,21.7661543373
6858,21.6183016161
6859,21.4357190691
6860,21.5362536341
6861,17.6169585931
6862,26.4799354472
6863,23.5236872656
6864,26.3064505346
6865,25.4160160997
6866,20.4989211338
6867,25.2496374201
6868,26.4055221732
6869,25.3703742826
6870,23.9630754657
6871,25.3945545524
6872,25.9435363683
6873,19.5063008265
6874,21.5507298724
6875,25.7941720043
6876,15.55869649
6877,23.718958266
6878,22.2318754621
6879,26.4065388943
6880,26.5709433631
6881,26.1004409419
6882,26.6099055198
6883,26.16856582
6884,26.6325584493
6885,26.5182637289
6886,26.6391357901
6887,26.5472530255
6888,26.2168580462
6889,21.5118556908
6890,15.3165563488
6891,17.2258448051
6892,15.0895631257
6893,15.9795631976
6894,14.2567067689
6895,14.1530743199
6896,14.7130428246
6897,16.3322521359
6898,14.1949001581
6899,19.0593294596
6900,25.5799211627
6901,15.773977658
6902,14.0562416807
6903,14.0861194124
6904,14.6220526897
6905,14.2559311486
6906,16.8641370768
6907,14.6743667387
6908,19.2627852838
6909,15.3368505894
6910,14.5154692073
6911,14.1371318044
6912,16.2904683361
6913,26.0158744055
6914,21.5135052283
6915,21.4712248568
6916,21.5902849442
6917,24.9216132678
6918,24.300787077
6919,16.8544316122
6920,14.4756269101
6921,14.6637386074
6922,14.1007217374
6923,14.1444733548
6924,14.7289635565
6925,18.4618120003
6926,16.4235407729
6927,15.7498497734
6928,14.4703254251
6929,16.3617243489
6930,14.5339677135
6931,15.5843427385
6932,14.8395581334
6933,22.2190673618
6934,18.670184849
6935,16.3307238161
6936,20.1658913395
6937,16.3493591669
6938,16.2035319754
6939,15.1750417934
6940,14.1333317901
6941,18.8941193229
6942,21.632427393
6943,19.6455575846
6944,20.9085701256
6945,15.8206738001
6946,26.9389908727
6947,26.9655188093
6948,27.1692700573
6949,27.2198413197
6950,21.4986224898
6951,19.3260658862
6952,21.3347869713
6953,14.4695715116
6954,14.4682783738
6955,19.1209313572
6956,20.6798593002
6957,14.6369791768
6958,14.2668822993
6959,16.1873991799
6960,14.0744481036
6961,13.8620694177
6962,13.9958715579
6963,14.1104721918
6964,21.2375901453
6965,13.783488524
6966,13.7968418256
6967,15.2140693825
6968,13.9086040238
6969,14.094672446
6970,14.3533538122
6971,22.4965233615
6972,32.2658262745
6973,19.7246476592
6974,21.4351115628
6975,14.2843342079
6976,19.3533001843
6977,22.1177357272
6978,15.8764950959
6979,14.2663223489
6980,16.5034304504
6981,13.7349106145
6982,13.9402836297
6983,15.4348269341
6984,15.1577787456
6985,16.0470142331
6986,29.9945791359
6987,32.0800112629
6988,17.8278708991
6989,28.0350792898
6990,29.3174778253
6991,14.7538857685
6992,14.7442555248
6993,21.1741676644
6994,22.091224058
6995,29.9583420973
6996,32.7715639301
6997,21.4358420473
6998,28.2842204884
6999,21.4318031272
7000,31.9324372164
7001,30.2283113601
7002,21.4144325939
7003,28.6033870446
7004,21.3346727717
7005,14.7280728883
7006,14.640133397
7007,15.1676677231
7008,21.3012321397
7009,31.8196617661
7010,22.0100888794
7011,29.9414077693
7012,19.019267851
7013,22.4736879337
7014,16.3842387111
7015,15.7981317918
7016,14.7080538187
7017,13.8621724464
7018,14.825983743
7019,14.6355172677
7020,20.3852388791
7021,32.7240322814
7022,30.79457579
7023,31.0406020122
7024,22.8372214899
7025,31.6413883993
7026,31.7587454242
7027,21.1307236008
7028,29.7559182482
7029,22.4645295703
7030,22.402564272
7031,15.088052044
7032,14.5484793668
7033,21.1869858445
7034,14.9001305671
7035,15.7723126484
7036,14.1294765211
7037,14.6918845879
7038,14.0467337623
7039,20.6590037931
7040,14.8061431983
7041,21.7366888966
7042,14.5161475869
7043,14.6035056454
7044,30.9930776764
7045,22.0650920956
7046,30.7055590927
7047,14.4023716518
7048,18.6351625611
7049,31.9903667515
7050,32.2981593394
7051,30.5695766105
7052,22.4437989966
7053,21.5324151199
7054,32.8675965321
7055,14.7542975896
7056,15.2408784005
7057,14.8791888633
7058,32.8892597421
7059,14.9909692123
7060,21.5575706847
7061,21.2446656074
7062,14.1894536348
7063,14.3293780375
7064,30.9070112381
7065,20.8899160115
7066,22.4033465767
7067,15.0604422671
7068,18.8141295014
7069,23.0536982305
7070,22.7604886258
7071,22.3417266225
7072,14.3437188907
7073,19.3004150521
7074,14.4424497903
7075,14.7684747061
7076,15.0226325036
7077,14.1527027974
7078,14.1161881912
7079,13.9189674454
7080,14.2810020679
7081,14.6395843737
7082,14.0556107715
7083,14.2411146209
7084,17.2750575769
7085,29.6053427113
7086,34.3706441243
7087,21.5597788732
7088,21.6055928072
7089,14.5794392802
7090,21.5363978745
7091,31.8566408481
7092,33.2337841246
7093,34.6863460442
7094,34.706576171
7095,31.9973472027
7096,22.3063103105
7097,28.9081959668
7098,32.7995064615
7099,30.1958028486
7100,21.5012333103
7101,33.3193928153
7102,18.5726467272
7103,21.6362469762
7104,21.2542101812
7105,21.573250366
7106,21.8717923197
7107,14.7087653479
7108,30.1988639885
7109,15.7391273622
7110,21.3616487449
7111,19.3878722883
7112,15.6726579216
7113,21.5565315599
7114,20.5441696588
7115,20.2202557724
7116,15.5371030068
7117,33.5541398128
7118,22.2432698391
7119,16.0250836434
7120,14.833989306
7121,14.8074829462
7122,15.3832982997
7123,14.6731187134
7124,14.5901582428
7125,15.3878128349
7126,14.0633275855
7127,14.1792980637
7128,16.3020795531
7129,14.4761579452
7130,15.2903030288
7131,17.6031821336
7132,21.5359960379
7133,20.7466868018
7134,15.9154360789
7135,14.6861074156
7136,14.1118900348
7137,14.1314313761
7138,14.1585877319
7139,19.2860356933
7140,22.8757692716
7141,15.2845665253
7142,21.4864362884
7143,15.2819678855
7144,21.3315488796
7145,14.7852930622
7146,14.1280971762
7147,14.1992912561
7148,14.1291497145
7149,15.0664030821
7150,14.2544658386
7151,14.4958897191
7152,14.3013638611
7153,14.2919647501
7154,14.2360541098
7155,14.1004603821
7156,15.5439041721
7157,15.3199712831
7158,19.6569673766
7159,14.9406035219
7160,17.2845462325
7161,14.9664886592
7162,14.5418441623
