HOUR,HP_D
7182,95.4155920473
7183,93.2070401245
7184,92.8698821601
7185,91.5283914022
7186,99.9807967619
7187,79.987369115
7188,98.7572900808
7189,101.165378444
7190,93.6631019084
7191,102.489572602
7192,100.651955037
7193,100.527370523
7194,101.494477863
7195,99.9956322861
7196,100.368730365
7197,99.8660053184
7198,101.27216272
7199,102.278991161
7200,100.626874908
7201,100.820667435
7202,101.414408054
7203,80.8028208757
7204,99.6004405995
7205,94.1131171371
7206,93.518396182
7207,86.6419818789
7208,93.6662449927
7209,100.288865907
7210,100.775313688
7211,99.4931274453
7212,100.667227309
7213,100.536652919
7214,95.0926943351
7215,100.427744747
7216,102.323456953
7217,101.172394162
7218,100.807034644
7219,100.756685771
7220,101.257052665
7221,99.2391827971
7222,101.31334607
7223,100.445005684
7224,102.081606304
7225,102.108240749
7226,99.2452522368
7227,103.341181863
7228,103.140162948
7229,100.82841967
7230,100.041263745
7231,100.676287089
7232,96.4246626679
7233,94.3065461144
7234,100.420874115
7235,79.3048435526
7236,97.5279488662
7237,99.7342170704
7238,94.9971764331
7239,82.4691501333
7240,100.993694822
7241,80.8491421922
7242,80.4917143583
7243,92.2827004104
7244,79.4409842125
7245,81.6487247961
7246,89.8842483636
7247,80.2056776938
7248,80.7761056628
7249,79.4706498049
7250,80.7576666811
7251,94.171693684
7252,79.9588129176
7253,102.042693237
7254,86.7844743318
7255,94.3255091889
7256,100.198246259
7257,95.7028864912
7258,96.6127085645
7259,81.7246236439
7260,99.1157502464
7261,101.307260524
7262,101.317726509
7263,103.509926826
7264,100.483451227
7265,98.9213699081
7266,102.458523292
7267,98.9208587467
7268,102.371103489
7269,100.905785413
7270,99.661811168
7271,99.6367067803
7272,101.61570995
7273,99.7608384118
7274,93.6937845787
7275,80.2229470256
7276,96.5859961829
7277,96.3714134127
7278,80.8500360377
7279,100.615897076
7280,92.7936929495
7281,101.086670856
7282,101.954446972
7283,100.346867304
7284,98.8377422033
7285,96.9723492222
7286,101.80929045
7287,99.9328015568
7288,100.696186569
7289,98.8628148644
7290,97.9554614417
7291,102.497810601
7292,100.568597336
7293,103.727295742
7294,93.9988448635
7295,101.26056463
7296,104.091990654
7297,101.692909377
7298,103.363507123
7299,102.095774553
7300,104.186237237
7301,102.32513675
7302,101.975894999
7303,98.4864280847
7304,99.2376631948
7305,95.119162032
7306,101.422392941
7307,97.6841391824
7308,101.17159639
7309,102.622015738
7310,101.4093254
7311,95.8447369415
7312,101.123357478
7313,101.219855509
7314,81.2070627681
7315,80.2411891613
7316,95.2075180167
7317,82.46310237
7318,95.0592004038
7319,80.6557559215
7320,103.941409136
7321,101.323232815
7322,98.0152948356
7323,98.5236178367
7324,98.314019044
7325,97.6476887105
7326,103.635121195
7327,109.433050713
7328,104.849501191
7329,111.981331983
7330,101.694888485
7331,101.313799127
7332,98.6092323656
7333,98.4416640813
7334,98.0874649458
7335,97.3783117314
7336,101.207050138
7337,100.988008212
7338,98.5175932398
7339,96.5912522434
7340,96.3805420272
7341,92.129742606
7342,96.6986367545
7343,98.772616198
7344,99.0281557736
7345,99.0447878312
7346,98.3708526039
7347,105.718209666
7348,107.608487961
7349,98.529580746
7350,96.9685988071
7351,93.3403641962
7352,104.768430044
7353,97.9909979616
7354,102.100964698
7355,98.2788565655
7356,96.3160118432
7357,98.3107113399
7358,97.4759323606
7359,94.6164118446
7360,98.7588170777
7361,96.8081681347
7362,98.8202468946
7363,97.9491751351
7364,100.422624739
7365,96.9643245304
7366,92.3397900547
7367,95.8802094457
7368,96.0838741589
7369,94.0986842376
7370,91.6818441042
7371,97.8166280749
7372,95.9703586114
7373,105.135073856
7374,104.179289457
7375,112.477702881
7376,104.095846268
7377,101.092385094
7378,99.9174285007
7379,112.704623518
7380,104.503235495
7381,102.051004554
7382,105.2786821
7383,113.234521976
7384,105.287039301
7385,102.332705715
7386,104.390649652
7387,112.614617853
7388,104.687332238
7389,95.3694692471
7390,98.7559125477
7391,96.858239667
7392,92.8930127536
7393,92.0603132542
7394,92.8884906807
7395,91.8687541334
7396,91.8780347627
7397,91.9115291528
7398,96.5119690363
7399,92.3046194646
7400,91.931072815
7401,96.5154205401
7402,92.3719657843
7403,97.9092655271
7404,96.493756447
7405,94.7790076543
7406,98.4007689099
7407,100.651910026
7408,92.0730263587
7409,92.0567328753
7410,97.7592049066
7411,97.4661808279
7412,99.3285375708
7413,99.4206428777
7414,106.028296611
7415,101.747798448
7416,102.758026759
7417,101.354372778
7418,103.812315235
7419,104.453869785
7420,113.620178052
7421,112.381413972
7422,104.669621007
7423,105.151823243
7424,97.9586546597
7425,93.9824022764
7426,97.3903664234
7427,98.1292479898
7428,99.0594946141
7429,104.703723259
7430,98.3990138228
7431,97.3831561578
7432,98.8106316381
7433,102.189523145
7434,99.9711086066
7435,112.773969164
7436,105.926573916
7437,105.946665811
7438,98.6741651616
7439,98.4575370958
7440,97.5763320064
7441,92.4903376522
7442,99.9455831822
7443,100.450339483
7444,101.705341953
7445,102.645573483
7446,81.5467572124
7447,90.1576696672
7448,98.4400917362
7449,101.798684096
7450,90.5176574333
7451,96.8826618487
7452,81.6666700464
7453,81.3093786596
7454,80.5095310162
7455,80.4986431085
7456,80.4931414962
7457,81.1156483234
7458,80.5030786429
7459,80.9644142821
7460,80.8160505504
7461,80.9361343506
7462,80.6008304872
7463,80.5305940486
7464,80.5861553752
7465,80.5829665296
7466,82.8087713001
7467,80.552890343
7468,80.9211344472
7469,80.6076316985
7470,80.6124116293
7471,82.3895798928
7472,82.4019098272
7473,90.2916553302
7474,95.2023927591
7475,96.2271954515
7476,96.8756227862
7477,104.755694146
7478,103.245048763
7479,95.4819746774
7480,99.9474076826
7481,99.4404292273
7482,101.029144484
7483,81.491526606
7484,95.4103968024
7485,84.70096557
7486,84.0591199021
7487,81.9994582392
7488,97.1186084171
7489,97.9877053482
7490,81.020060357
7491,98.4984657461
7492,83.4102759229
7493,82.9203759419
7494,80.9542576289
7495,81.2085810535
7496,81.0198727149
7497,98.0378401942
7498,99.5025372284
7499,97.1012637528
7500,82.2353607272
7501,102.729569872
7502,102.12973024
7503,101.993855822
7504,101.513196936
7505,101.947172662
7506,96.7136404242
7507,99.5279135784
7508,101.380816768
7509,97.4684584312
7510,99.0756085752
7511,97.3929452799
7512,103.09708658
7513,104.8653679
7514,98.3543881416
7515,100.378615908
7516,99.4153872442
7517,103.592353153
7518,103.707481839
7519,104.108743304
7520,84.1054483933
7521,100.306912641
7522,104.286731136
7523,97.8473645253
7524,105.224724706
7525,103.947188878
7526,101.361278925
7527,97.8910546581
7528,99.0549642246
7529,83.4364660387
7530,100.072199765
7531,100.29240938
7532,83.3510226471
7533,99.7770538856
7534,100.635682706
7535,84.0623417648
7536,100.658892296
7537,96.8592896533
7538,101.757824832
7539,102.713077505
7540,101.905149818
7541,92.3961582825
7542,96.6015352805
7543,103.79369152
7544,91.6446328222
7545,97.4574603017
7546,103.647483312
7547,97.7562759762
7548,99.6091009311
7549,102.048438563
7550,102.507333225
7551,103.315316031
7552,97.4361701844
7553,91.6434811907
7554,98.4910045354
7555,101.88666904
7556,99.5448285928
7557,96.1892168748
7558,103.117060296
7559,83.3806129227
7560,99.5766030694
7561,104.393295346
7562,103.61855013
7563,99.2244747189
7564,101.76874285
7565,97.4744726187
7566,101.399522168
7567,99.5213445877
7568,98.0157372068
7569,96.1359815979
7570,99.4292330429
7571,102.505625818
7572,107.014459013
7573,97.1876700894
7574,101.687940218
7575,99.0940729423
7576,98.3341000913
7577,98.5551146902
7578,98.5680060135
7579,103.109886219
7580,102.767713637
7581,100.089258158
7582,100.046386752
7583,99.6071270574
7584,98.3969405879
7585,93.9494701005
7586,93.7045529427
7587,96.5176968869
7588,98.5146134584
7589,100.728488435
7590,99.5236895859
7591,102.378288349
7592,99.1795602946
7593,100.414358736
7594,114.261151646
7595,105.561786835
7596,104.279813421
7597,103.619023566
7598,106.440571876
7599,100.41616413
7600,100.279651744
7601,113.187677192
7602,114.227085291
7603,114.139308832
7604,103.885014735
7605,104.44968198
7606,99.0423703531
7607,102.780677928
7608,103.130672378
7609,97.9659971262
7610,99.3259813922
7611,98.9852645896
7612,103.372857071
7613,110.29520734
7614,99.8722427777
7615,99.4187555824
7616,98.4854253586
7617,99.8428378648
7618,99.4752357717
7619,99.6905793778
7620,98.5604140786
7621,99.7909738632
7622,104.564023054
7623,102.152267999
7624,106.541812938
7625,96.5379318805
7626,99.5524480912
7627,102.032099004
7628,114.325134942
7629,99.378621517
7630,109.880349616
7631,102.917783161
7632,107.195871883
7633,107.653138398
7634,103.436416996
7635,113.38728421
7636,106.628700454
7637,106.118045145
7638,102.725660833
7639,100.897666735
7640,106.35104029
7641,107.493904454
7642,99.963237738
7643,98.9083528482
7644,103.056527775
7645,103.125089622
7646,102.174663521
7647,99.2413303159
7648,99.7223524194
7649,97.673597234
7650,103.411082798
7651,106.718673227
7652,102.694886915
7653,104.385050765
7654,103.45059387
7655,110.616106215
7656,100.376217627
7657,102.110389357
7658,103.088047868
7659,103.848700706
7660,104.182796203
7661,106.211992922
7662,114.535371903
7663,113.970634158
7664,115.118267428
7665,114.436989512
7666,114.100706514
7667,106.905853617
7668,97.8774933074
7669,98.4954926439
7670,100.675688214
7671,103.044220709
7672,114.590093369
7673,115.101224255
7674,108.136128045
7675,112.370452438
7676,108.109032586
7677,102.7545107
7678,107.182900124
7679,110.470607117
7680,100.563438125
7681,101.389169304
7682,99.9214357047
7683,99.5376007802
7684,103.479874539
7685,108.026683539
7686,104.158365496
7687,101.78342178
7688,100.25160035
7689,106.758256104
7690,112.179669685
7691,115.299780625
7692,106.016261339
7693,107.762852268
7694,104.778336004
7695,104.396223032
7696,106.71088306
7697,103.049583613
7698,99.9329060516
7699,99.4911742234
7700,95.9373747315
7701,100.340709342
7702,99.7080202984
7703,100.244532671
7704,103.627080469
7705,106.289393902
7706,108.903324848
7707,99.9751498461
7708,100.43770457
7709,103.190713836
7710,106.320128598
7711,100.285597054
7712,105.388240038
7713,98.6151076426
7714,102.377840547
7715,98.8410098536
7716,95.1242609368
7717,97.2159865569
7718,98.5602711274
7719,98.8934822884
7720,103.957224347
7721,99.9766325942
7722,99.0377272695
7723,99.1843526606
7724,101.512608669
7725,104.064112443
7726,100.190118112
7727,107.380342461
7728,106.537607616
7729,102.233579816
7730,99.2376864287
7731,103.569744631
7732,104.350706636
7733,116.454353733
7734,108.365589313
7735,105.89202716
7736,101.056304844
7737,107.88174318
7738,102.571766641
7739,104.568650468
7740,100.404591578
7741,112.786157352
7742,116.328224505
7743,106.706466304
7744,102.43601928
7745,104.264204216
7746,100.310091596
7747,104.53709593
7748,103.736197251
7749,101.218536779
7750,100.419237977
7751,103.496167681
7752,104.3584771
7753,107.101873203
7754,107.943879556
7755,111.508381692
7756,115.053796445
7757,111.035213998
7758,104.509164086
7759,98.8334839789
7760,101.055683324
7761,100.109596562
7762,100.117433685
7763,100.578325514
7764,98.5671223214
7765,95.9173240307
7766,98.3647877452
7767,100.459775573
7768,99.0712120926
7769,107.782337763
7770,99.7405732069
7771,99.6069981681
7772,104.74678212
7773,104.476154726
7774,107.881866651
7775,100.725248636
7776,108.152406046
7777,112.420021142
7778,115.982486745
7779,114.606534397
7780,117.093749843
7781,115.458873902
7782,117.258728194
7783,109.105070557
7784,109.432834796
7785,108.177715997
7786,107.622118672
7787,107.39377351
7788,100.699403957
7789,105.221169808
7790,99.6876632729
7791,103.053987521
7792,98.7448023118
7793,100.447858739
7794,103.734885995
7795,100.679018457
7796,104.332700883
7797,100.571166679
7798,104.19233265
7799,99.9416080475
7800,98.9975407807
7801,99.5024669641
7802,98.5705005259
7803,98.653510526
7804,109.850851501
7805,100.212847732
7806,103.936460409
7807,108.45141852
7808,104.492890135
7809,113.013765304
7810,106.658586426
7811,105.154361157
7812,104.867236124
7813,104.292550104
7814,96.861500441
7815,100.256739954
7816,99.2348343139
7817,98.6951435636
7818,96.5237151214
7819,98.407798602
7820,99.8270657017
7821,97.3473704671
7822,99.293934175
7823,98.7110218161
7824,100.343927998
7825,96.4513982456
7826,99.8744832115
7827,98.7472133391
7828,99.9686778167
7829,102.853889321
7830,106.640858713
7831,104.407769672
7832,100.115528718
7833,101.287488017
7834,101.653497238
7835,100.014152677
7836,100.524244145
7837,100.518984234
7838,99.7434375035
7839,102.000471538
7840,117.856492311
7841,105.29706305
7842,108.245276499
7843,105.474126732
7844,111.089561153
7845,110.903303394
7846,103.94362595
7847,104.624100325
7848,108.052565296
7849,106.561737319
7850,110.585119505
7851,119.087957041
7852,100.988365885
7853,109.170851582
7854,98.7994847228
7855,97.4808233511
7856,96.9269604209
7857,97.9065193897
7858,97.9990618159
7859,97.840844383
7860,99.3712906191
7861,98.3522300295
7862,103.282058947
7863,99.3256405872
7864,102.086918501
7865,108.407690816
7866,101.572486292
7867,105.446836366
7868,100.568166767
7869,113.223507376
7870,110.650471921
7871,107.539807925
7872,115.622886413
7873,105.174769855
7874,105.176169134
7875,107.889520316
7876,100.593084363
7877,109.141465054
7878,107.153288937
7879,102.683469543
7880,100.322984566
7881,100.232878055
7882,104.849031668
7883,99.4303896952
7884,99.5010041172
7885,98.8822351232
7886,101.138366783
7887,100.045890882
7888,97.943144159
7889,100.83127989
7890,101.958593935
7891,103.547017749
7892,100.080475812
7893,108.678034119
7894,100.963179763
7895,109.729741088
7896,107.932870569
7897,105.525248398
7898,99.7382632105
7899,106.64017566
7900,104.468002351
7901,100.776522627
7902,99.2850554301
7903,99.6994263305
7904,100.60299192
7905,100.353231203
7906,97.9034305385
7907,100.841951228
7908,99.9412487779
7909,101.066959264
7910,101.08265928
7911,98.0053357898
7912,100.698292894
7913,98.8441708659
7914,99.3672630874
7915,101.369765098
7916,104.727160366
7917,106.987884154
7918,115.695360072
7919,105.796781228
7920,109.972832707
7921,106.012028492
7922,107.465887349
7923,110.12802573
7924,109.709549025
7925,110.627199814
7926,108.84219481
7927,100.905886266
7928,102.630030268
7929,99.5718100328
7930,107.858112322
7931,103.535341711
7932,99.499898957
7933,104.013805429
7934,101.455695731
7935,102.495421677
7936,101.690114202
7937,107.268545965
7938,103.04503883
7939,100.102174459
7940,99.7128998251
7941,99.0481169582
7942,100.143498917
7943,101.265883525
7944,101.025945325
7945,101.674950837
7946,103.97436116
7947,102.150927732
7948,101.416410944
7949,101.290886728
7950,103.255793854
7951,104.210146641
7952,107.927570414
7953,101.495974913
7954,104.000286972
7955,107.179846271
7956,101.252980448
7957,102.996188438
7958,110.946194516
7959,117.988737938
7960,110.912962866
7961,110.4160655
7962,105.073063906
7963,104.110890317
7964,99.3230241401
7965,99.9831558458
7966,107.033317667
7967,101.139046511
7968,100.605936728
7969,101.182619691
7970,103.389467337
7971,101.503145658
7972,104.554568111
7973,101.195302481
7974,100.333056409
7975,101.748053321
7976,101.532614672
7977,106.985481884
7978,107.082192994
7979,111.205019537
7980,121.533443899
7981,106.600210826
7982,117.482367903
7983,112.831717569
7984,102.118278804
7985,110.318443621
7986,111.583952341
7987,103.725166344
7988,101.273220467
7989,100.581480081
7990,99.3635819872
7991,101.4108459
7992,106.247875332
7993,100.542463885
7994,100.661611392
7995,99.3039405443
7996,98.2757615859
7997,103.150827613
7998,97.7311143572
7999,98.2043837198
8000,100.212978996
8001,97.5990996533
8002,101.228619231
8003,98.2957512404
8004,107.703777641
8005,98.5002023294
8006,103.150484846
8007,100.453737327
8008,107.108376958
8009,101.437540744
8010,107.535083088
8011,107.558065728
8012,114.15833184
8013,106.07809883
8014,106.433259972
8015,120.676632669
8016,109.656980194
8017,102.311145993
8018,101.537969119
8019,108.636616334
8020,105.521617262
8021,121.076543176
8022,103.087560493
8023,105.413942266
8024,101.31477731
8025,100.750613267
8026,99.5562458579
8027,98.76205131
8028,101.966839314
8029,99.935146936
8030,103.305474221
8031,100.860868305
8032,102.665829285
8033,110.962429035
8034,112.632614252
8035,103.939820606
8036,103.545176536
8037,104.70401339
8038,102.326431255
8039,102.142831536
8040,87.5595411435
8041,86.645306946
8042,99.4833175684
8043,105.80955237
8044,99.7262185898
8045,110.253322197
8046,108.75345787
8047,106.512811661
8048,112.247416649
8049,108.496176837
8050,107.899251267
8051,106.267651214
8052,109.649398942
8053,105.779761045
8054,111.714512149
8055,109.052748439
8056,100.973397262
8057,112.643972678
8058,102.375628922
8059,106.586798831
8060,105.678176356
8061,103.76116818
8062,112.133366095
8063,109.078999013
8064,112.606769912
8065,105.593093233
8066,106.0968902
8067,99.8395330657
8068,108.757416091
8069,108.895825167
8070,105.326160825
8071,109.443120648
8072,99.4137186132
8073,99.5294449958
8074,108.221760952
8075,100.229148324
8076,87.1945123742
8077,99.3692848437
8078,86.9460374915
8079,87.4177797344
8080,86.6635633845
8081,85.4978764237
8082,89.082672791
8083,85.7400721059
8084,85.9794898209
8085,99.2922001787
8086,98.9791094564
8087,108.56421878
8088,99.3665113911
8089,106.984438938
8090,99.9290275897
8091,106.6889928
8092,105.0939422
8093,106.859498088
8094,99.3671440885
8095,99.3142101085
8096,99.8811764657
8097,99.996632262
8098,89.8635327874
8099,86.9917196884
8100,108.679228251
8101,99.9715145038
8102,109.022178311
8103,107.766158145
8104,100.468878781
8105,99.8959978164
8106,102.650276536
8107,106.492269387
8108,100.979983277
8109,101.853269612
8110,95.6896330525
8111,99.4456960702
8112,88.0116281854
8113,100.209235539
8114,109.092280145
8115,107.83963445
8116,97.6294779145
8117,106.469672516
8118,107.876668505
8119,99.5144387448
8120,103.081432552
8121,106.628049075
8122,99.7089350395
8123,104.467005843
8124,86.7126927726
8125,106.252383419
8126,106.829923437
8127,107.999393249
8128,100.523626391
8129,107.69182004
8130,108.374038431
8131,103.62632192
8132,105.785267952
8133,99.9669157028
8134,100.457356609
8135,98.7802068956
8136,87.9053116844
8137,100.241162642
8138,88.0054978111
8139,102.821645179
8140,105.157401263
8141,98.8137026688
8142,86.6747350413
8143,99.1700630004
8144,86.1477371401
8145,87.9158083051
8146,85.9628629004
8147,89.1683620349
8148,107.460713493
8149,103.974185835
8150,99.8188225699
8151,87.9797015011
8152,86.5519599619
8153,87.8004442104
8154,96.8320797944
8155,99.0788018969
8156,97.3031825641
8157,85.7739966514
8158,103.225660816
8159,108.979484501
8160,107.407720672
8161,87.4776038082
8162,107.471087754
8163,104.335070184
8164,99.4804242518
8165,99.4775123338
8166,107.912217454
8167,104.510345515
8168,104.29357422
8169,85.748530369
8170,99.244988715
8171,99.4458759813
8172,104.771187433
8173,84.987518629
8174,89.5079036517
8175,85.3654168138
8176,98.70027147
8177,101.512192042
8178,89.459936132
8179,86.3616722033
8180,99.3327857522
8181,106.245282256
8182,102.527033818
8183,108.718077121
8184,108.747749136
8185,109.652886586
8186,110.933880423
8187,100.930055082
8188,109.773827069
8189,102.195195332
8190,87.7141983003
8191,100.56170159
8192,99.2692262727
8193,99.9588726697
8194,97.6707082515
8195,102.849750835
8196,104.761154741
8197,103.106705658
8198,109.048579353
8199,100.370182193
8200,100.520100163
8201,100.135639584
8202,108.130684286
8203,100.807382396
8204,104.577571301
8205,106.756423496
8206,93.7679710739
8207,105.794891418
8208,104.37085943
8209,104.603544099
8210,105.055433786
8211,109.542666694
8212,105.453919767
8213,102.459598402
8214,107.299761961
8215,100.574064721
8216,97.417572441
8217,101.995799223
8218,109.444105316
8219,85.5052576094
8220,99.2619782307
8221,108.9764116
8222,109.800961846
8223,109.242429381
8224,106.711072081
8225,107.350212859
8226,106.627131053
8227,85.4195919161
8228,89.920839964
8229,100.75774269
8230,99.3397074781
8231,87.7066537917
8232,99.4090131527
8233,99.1842770532
8234,109.396944398
8235,100.260511335
8236,99.8599538043
8237,86.878190962
8238,99.5301488362
8239,93.4836578243
8240,107.181842955
8241,103.27104211
8242,95.1881114828
8243,86.2472915519
8244,87.2752174955
8245,106.149501504
8246,102.088254351
8247,105.250970394
8248,104.632955335
8249,105.215849957
8250,85.8758824538
8251,108.490718856
8252,89.0451142081
8253,97.1452667913
8254,105.782954263
8255,87.2256419133
8256,85.4249727948
8257,103.464708117
8258,103.962869488
8259,103.401555455
8260,98.9250541456
8261,84.603183181
8262,88.7755076441
8263,103.603526225
8264,98.8231823448
8265,84.8561366997
8266,87.7375960049
8267,88.0585241913
8268,101.9431691
8269,99.7526882663
8270,87.0561255875
8271,108.06912689
8272,99.4328505953
8273,106.105891246
8274,99.1944821391
8275,105.701806065
8276,106.098091982
8277,85.8628044204
8278,85.8545223731
8279,97.4176630222
8280,101.559162516
8281,100.130236808
8282,99.5717973506
8283,100.936211337
8284,98.9252782565
8285,103.224028748
8286,100.409628145
8287,104.955244199
8288,102.282796148
8289,106.278538442
8290,101.529804201
8291,111.798254783
8292,120.689347162
8293,105.450873444
8294,111.754050798
8295,119.000051643
8296,129.6444766
8297,116.843643685
8298,121.303513496
8299,109.782845963
8300,124.757354034
8301,113.32052897
8302,118.074973714
8303,110.328191337
8304,109.076890161
8305,111.257956651
8306,110.898956312
8307,108.680287496
8308,110.141248044
8309,108.318525805
8310,120.550482135
8311,103.711484162
8312,104.225700774
8313,101.359877676
8314,103.899838147
8315,109.585303206
8316,101.345490439
8317,99.1290664978
8318,97.3868504534
8319,99.1331821
8320,105.004387521
8321,97.7448655893
8322,99.7464928768
8323,100.502880647
8324,114.31472234
8325,112.093181307
8326,110.020336427
8327,113.254511595
8328,109.85171669
8329,122.166887989
8330,112.599423466
8331,100.840140042
8332,100.101436267
8333,97.6391680922
8334,99.0903542585
8335,99.2722641021
8336,100.914008049
8337,102.436693532
8338,100.906766851
8339,107.552820927
8340,110.807925862
8341,107.037115267
8342,116.043012745
8343,109.937940386
8344,109.854898996
8345,101.132409572
8346,98.0415407195
8347,101.933797745
8348,106.514167512
8349,102.790083494
8350,110.108667126
8351,106.364452821
8352,110.798460747
8353,117.354499877
8354,104.465475402
8355,109.235259028
8356,101.430528264
8357,99.1864053791
8358,105.65904763
8359,107.712019029
8360,110.228547284
8361,112.308768575
8362,104.930423692
8363,105.339342761
8364,108.104047525
8365,106.266451946
8366,100.838131726
8367,100.624785487
8368,108.412082767
8369,117.340677584
8370,112.777886882
8371,109.514070875
8372,117.593270447
8373,116.184636616
8374,112.13695967
8375,100.137309175
8376,109.003788663
8377,109.080750651
8378,113.27880604
8379,109.140288486
8380,105.56857114
8381,105.368875677
8382,105.818336546
8383,107.655480955
8384,117.74349196
8385,105.265096408
8386,104.54173717
8387,100.932298649
8388,105.305442471
8389,108.942537018
8390,101.924721196
8391,109.262629413
8392,101.94360732
8393,99.8184094383
8394,104.548652128
8395,100.248802609
8396,97.3158840047
8397,99.325547614
8398,102.038713081
8399,105.949561827
8400,98.7854184633
8401,104.276098024
8402,109.676822698
8403,108.055304199
8404,107.918005168
8405,105.287849031
8406,103.388501788
8407,108.143106459
8408,100.283090907
8409,106.562521731
8410,105.675505963
8411,100.349982587
8412,105.334344806
8413,106.975350194
8414,105.947837946
8415,86.192765626
8416,99.268710943
8417,96.494004032
8418,106.826333025
8419,107.596855021
8420,94.0703768405
8421,100.970498683
8422,98.696809638
8423,99.8472078474
8424,85.920033144
8425,83.8465079669
8426,83.6732605788
8427,84.7884761159
8428,85.0419914847
8429,99.266103636
8430,96.2340610811
8431,84.1286269523
8432,86.0072419695
8433,98.9012930087
8434,98.9653440726
8435,105.562730243
8436,98.1079660545
8437,98.9877103119
8438,99.3619801183
8439,96.4737173069
8440,101.08879881
8441,105.883442325
8442,99.7028286643
8443,101.349755357
8444,99.1133058849
8445,95.887049679
8446,101.23916289
8447,103.124729177
8448,107.322045965
8449,109.877805257
8450,87.7740460233
8451,99.6799068226
8452,98.8745427397
8453,98.1446675972
8454,98.7621459638
8455,104.494106098
8456,105.173801889
8457,98.496194871
8458,105.073403539
8459,109.562253056
8460,106.744861261
8461,107.041538736
8462,105.054127867
8463,98.9776261369
8464,98.7549229424
8465,99.2264112283
8466,86.3397398193
8467,105.329433281
8468,86.1040197546
8469,98.8369424096
8470,98.8907641679
8471,85.7503513496
8472,100.578482329
8473,103.481773634
8474,98.8941088242
8475,99.9144795072
8476,98.7732433933
8477,98.3293410626
8478,98.228077104
8479,98.8813515532
8480,105.023893762
8481,105.039984412
8482,104.359653143
8483,98.6824258548
8484,98.6134206276
8485,89.2338347007
8486,85.7796309777
8487,83.8277410793
8488,98.4032406657
8489,83.5071097882
8490,83.446529353
8491,84.0050555424
8492,106.716364966
8493,104.409029292
8494,84.6796097325
8495,104.240450967
8496,105.923550403
8497,106.730437294
8498,103.196501078
8499,105.018536329
8500,107.701348365
8501,101.586270895
8502,100.94153877
8503,98.170526479
8504,105.370794432
8505,105.753552658
8506,100.805457032
8507,99.1374202545
8508,104.292560558
8509,105.379700895
8510,103.762940021
8511,106.763983876
8512,99.6090675862
8513,107.171402093
8514,108.865178877
8515,107.123992321
8516,105.529424186
8517,109.339203765
8518,108.843459692
8519,109.326883067
8520,117.365286681
8521,106.05747658
8522,108.012793207
8523,100.270140393
8524,101.119267717
8525,105.511863881
8526,104.137283268
8527,100.3876211
8528,108.325464517
8529,108.065550409
8530,108.821639988
8531,102.898363027
8532,106.935174325
8533,101.095611684
8534,108.167756815
8535,100.635558621
8536,101.640547916
8537,107.707084854
8538,107.876024109
8539,103.290238105
8540,116.027402799
8541,104.736609638
8542,117.078393883
8543,101.291834153
8544,103.208568176
8545,101.314453753
8546,109.623391511
8547,105.023329596
8548,109.364287265
8549,107.251299435
8550,108.023146236
8551,115.456102828
8552,99.8711221388
8553,99.5602842046
8554,100.614616482
8555,104.982385517
8556,102.056878776
8557,104.605094032
8558,102.740963383
8559,99.9163851998
8560,99.0040046488
8561,101.256589647
8562,100.27775486
8563,99.627684106
8564,107.04376761
8565,100.442008466
8566,104.862156007
8567,107.457895385
8568,102.749253762
8569,98.9903389385
8570,97.9776127306
8571,102.951385562
8572,98.7735157468
8573,99.5860779775
8574,102.876620352
8575,100.002661467
8576,100.619294861
8577,97.0756933694
8578,98.6985355563
8579,98.4597067155
8580,97.8944951496
8581,99.2765780052
8582,98.5353082879
8583,104.760824491
8584,103.29436826
8585,112.833425023
8586,101.373773141
8587,101.819684196
8588,114.616926125
8589,102.324733146
8590,100.27855216
8591,104.526653825
8592,106.874115176
8593,103.434600862
8594,105.560435436
8595,99.1741646789
8596,98.5835568531
8597,101.10267573
8598,100.245732293
8599,103.704196803
8600,104.856397863
8601,99.407510433
8602,99.9266074557
8603,100.576210029
8604,98.9195643305
8605,100.297419186
8606,101.698751543
8607,98.2192288693
8608,98.2206496832
8609,95.3573634242
8610,95.7781902421
8611,97.5933159484
8612,96.1518482333
8613,100.954533642
8614,100.747552661
8615,99.214092261
8616,97.2513072977
8617,98.8014108095
8618,99.0087564345
8619,98.9353814006
8620,97.8708387831
8621,98.7889976751
8622,107.188668326
8623,105.48635745
8624,98.258565545
8625,100.349695807
8626,100.01405037
8627,107.826246621
8628,105.6951888
8629,104.880626417
8630,103.254184349
8631,104.031894837
8632,106.44339079
8633,103.692687621
8634,100.270725716
8635,100.758294238
8636,102.035384455
8637,106.307771094
8638,114.592761212
8639,106.736650511
8640,82.6538844663
8641,93.9427776648
8642,82.3228660806
8643,95.3760754821
8644,82.243030793
8645,82.8176220036
8646,82.8808557894
8647,94.4288274139
8648,84.9465673552
8649,85.275539252
8650,82.3634683601
8651,84.0984061276
8652,83.7146430561
8653,82.2038950008
8654,85.9881443604
8655,82.136593456
8656,83.4879383208
8657,83.1161321541
8658,82.5009601145
8659,82.4094176694
8660,83.6878689488
8661,98.1405743309
8662,98.4935076155
8663,98.2012788632
8664,98.4350983522
8665,84.3567260212
8666,82.6068314296
8667,97.8343630529
8668,98.0984449783
8669,86.8233547013
8670,82.2526581955
8671,98.9745725152
8672,85.4156515274
8673,97.3003743945
8674,98.0114520626
8675,97.154995548
