HOUR,IP_D
7149,4.67397229238
7150,0.880506177102
7151,4.38001907574
7152,0.283694560087
7153,4.97241878498
7154,5.76453811696
7155,1.85243777142
7156,4.44073908547
7157,2.71321161536
7158,0.158641917275
7159,0.0201105497718
7160,0.0600335206394
7161,0.0122036075441
7162,0.0111827263708
7163,0.0671675835295
7164,0.0160014694549
7165,0.23784825594
7166,0.120842464908
7167,2.18934681573
7168,5.4895393312
7169,5.31682021881
7170,12.1214243667
7171,5.54006611497
7172,8.33119039708
7173,11.7013308778
7174,1.26329727213
7175,12.0969441465
7176,11.7400244108
7177,11.930196413
7178,4.81931365517
7179,4.70953937558
7180,1.8771817537
7181,4.38626173753
7182,0.582163828194
7183,3.75043156901
7184,1.76299505387
7185,7.26039251976
7186,0.109933162115
7187,1.35857038906
7188,1.85813443248
7189,3.83300901416
7190,11.5795562026
7191,5.37911047069
7192,5.47437633762
7193,4.43425227873
7194,0.451201453144
7195,0.0931930971995
7196,0.044710454124
7197,0.0550853833181
7198,0.0108263011909
7199,0.0116837699146
7200,0.0297768575168
7201,0.0882801634708
7202,0.274552617992
7203,2.45346023169
7204,0.113143957461
7205,0.0354436606085
7206,0.0645843924859
7207,0.99798014237
7208,0.090128504466
7209,1.52067707579
7210,1.39252478353
7211,0.0894161074884
7212,2.84326395609
7213,0.586371274907
7214,0.652785656334
7215,0.162515912618
7216,1.42120891767
7217,1.14821929123
7218,3.61881159202
7219,4.85756097885
7220,6.23779440169
7221,3.17499913467
7222,4.9016844987
7223,2.45052375408
7224,2.70206694424
7225,6.55993137733
7226,3.38252877523
7227,0.373855320835
7228,0.938891353974
7229,0.77133375804
7230,0.0949887513395
7231,0.270604671415
7232,0.0120289721717
7233,0.0548543041176
7234,0.0128618772701
7235,0.0766911189253
7236,1.11250675374
7237,0.0855883966436
7238,0.0973417265945
7239,0.741569041068
7240,3.60329921576
7241,0.0773661106306
7242,2.54849822309
7243,0.701794233033
7244,0.0821188708476
7245,5.96322804977
7246,1.49571922073
7247,0.282994723644
7248,0.475143037087
7249,3.56949150487
7250,11.3320578835
7251,2.29038867809
7252,0.199526387585
7253,0.143827329197
7254,0.171116202981
7255,3.722683037
7256,0.784733111094
7257,4.17509317105
7258,0.0629351420041
7259,0.0661483031173
7260,0.0501183855372
7261,4.81741162452
7262,5.406698555
7263,3.82432098002
7264,2.00688646613
7265,0.861534931516
7266,4.82404035446
7267,2.95462923753
7268,3.18610562907
7269,0.609317795881
7270,3.7688988675
7271,2.42750248997
7272,1.82879407407
7273,0.394726205922
7274,5.32815255203
7275,0.314559520299
7276,1.00589839925
7277,0.196630938377
7278,2.76465684396
7279,3.74789626739
7280,4.61274051767
7281,3.83770406825
7282,0.0676055932757
7283,0.051453664711
7284,0.099138397575
7285,0.0433675144813
7286,2.52856345468
7287,0.0791720729525
7288,0.0529279622717
7289,0.041651612216
7290,5.08813276943
7291,7.56289171067
7292,12.232613101
7293,7.89891629999
7294,12.2280872099
7295,12.2476862364
7296,9.6352081255
7297,12.0259983992
7298,4.83975722971
7299,2.25575255792
7300,1.74315137355
7301,0.134839474939
7302,0.0680884910584
7303,0.097186408491
7304,4.0085371408
7305,4.17102249678
7306,7.14948855749
7307,3.17230127524
7308,6.65813799423
7309,7.08994554731
7310,4.86350182762
7311,8.72889881066
7312,4.76651704387
7313,3.84345278334
7314,0.858309042127
7315,3.86650987955
7316,11.8329695504
7317,12.3550390292
7318,6.49157398914
7319,1.29084795526
7320,5.97891049677
7321,3.59427799329
7322,2.76408486841
7323,4.94374397119
7324,4.3013097937
7325,4.99637130594
7326,1.60860931796
7327,4.0322124533
7328,4.42686206949
7329,7.00609133931
7330,7.95116659537
7331,12.386646351
7332,4.8040516337
7333,3.66862566811
7334,0.0692479182466
7335,0.281352063353
7336,0.476749351777
7337,11.9789710673
7338,7.99136710553
7339,12.5190215333
7340,12.441342708
7341,12.4808948828
7342,6.94236523222
7343,12.4954205887
7344,12.2550286167
7345,6.17198245455
7346,4.87498442834
7347,5.74781018286
7348,5.97248974177
7349,4.53000554361
7350,4.72632947597
7351,11.9756796681
7352,5.56706834479
7353,7.18886435875
7354,5.93029890149
7355,2.64173972764
7356,12.3871732979
7357,5.93708008743
7358,1.11526569536
7359,0.11492200733
7360,0.097560452993
7361,0.090347001571
7362,3.45068674357
7363,2.15405639892
7364,5.27707560559
7365,6.70852718281
7366,3.37775143014
7367,0.300279770298
7368,2.25320604326
7369,3.5242746537
7370,4.85603132842
7371,8.09398353311
7372,7.11695226233
7373,12.3923071792
7374,6.23985407686
7375,4.08805922192
7376,5.97313301991
7377,4.83183013136
7378,7.41735882609
7379,7.82668779935
7380,12.3608166628
7381,12.8836218952
7382,7.22633913187
7383,12.6956289746
7384,5.8170333972
7385,12.5428192102
7386,12.9334006084
7387,12.9540845627
7388,8.61638288092
7389,6.35942105188
7390,10.861704351
7391,13.0076841347
7392,12.508294382
7393,12.8115048418
7394,4.19869945004
7395,0.13456781551
7396,4.92870424335
7397,5.82632053426
7398,4.87687790696
7399,0.499835064162
7400,2.43185231217
7401,0.208140671662
7402,0.153420882095
7403,0.460701605932
7404,1.42466310392
7405,5.00380222473
7406,1.45392279283
7407,0.929078726521
7408,0.189784452697
7409,0.273525937648
7410,6.70987337353
7411,0.601198561003
7412,6.17790248512
7413,5.88310754974
7414,7.68688302873
7415,6.68590013053
7416,13.1555439694
7417,7.05466102052
7418,6.61203395633
7419,2.19638535514
7420,4.77219985663
7421,0.152542095088
7422,0.104821511543
7423,0.192070894566
7424,1.75844813357
7425,1.71121471136
7426,2.38113992542
7427,2.38976596799
7428,6.53425959113
7429,5.2037639935
7430,5.74332426379
7431,6.18178850072
7432,4.90749442345
7433,4.92040206667
7434,0.170371970708
7435,0.0679877209311
7436,0.0687951550093
7437,0.0947523945129
7438,2.28627365825
7439,5.75279549439
7440,11.6612448918
7441,15.7353950656
7442,21.6874835445
7443,10.9269630976
7444,15.6779234143
7445,12.5514958263
7446,22.4372432493
7447,19.3688277918
7448,13.7723393598
7449,22.438915917
7450,19.1081767793
7451,9.68212573392
7452,15.0380903162
7453,11.4425760915
7454,14.9120090797
7455,12.101955513
7456,19.1900115911
7457,22.7455409079
7458,22.7729776427
7459,22.4179291388
7460,21.699883952
7461,10.1986556779
7462,0.475496744319
7463,3.90815018884
7464,11.7881761518
7465,14.2680446832
7466,11.6144568438
7467,14.0074078121
7468,16.6904658293
7469,9.97207194922
7470,17.7560014586
7471,22.9945937021
7472,16.5331129455
7473,15.6701030459
7474,11.8077170398
7475,22.1134885682
7476,12.9272512536
7477,21.5591142292
7478,22.9038003533
7479,20.171598516
7480,20.7128903421
7481,10.3373791337
7482,23.056314906
7483,11.5415600205
7484,23.3109826176
7485,23.287074162
7486,17.8730115032
7487,23.4960889363
7488,12.4278670642
7489,12.8826401121
7490,13.1970694654
7491,12.2786516092
7492,12.2313943162
7493,23.1533349444
7494,22.9313092551
7495,0.560504223941
7496,13.2228521696
7497,0.353957524212
7498,12.8375674808
7499,11.2407340003
7500,23.6789116663
7501,23.7064268245
7502,15.3463281536
7503,6.14074530237
7504,21.0853648106
7505,11.5491499464
7506,20.2885593261
7507,15.552379658
7508,3.20457113922
7509,12.403692572
7510,21.951294436
7511,12.9252322753
7512,11.751783862
7513,11.7333095411
7514,9.78344685346
7515,12.6375838295
7516,0.553472706285
7517,0.398176705284
7518,12.2049916702
7519,0.39842689856
7520,0.381807321718
7521,0.452647005149
7522,12.0359087815
7523,0.560147882175
7524,0.636436269209
7525,0.428562634979
7526,0.40853453158
7527,0.322130732886
7528,0.434895600239
7529,0.266435570095
7530,10.1200264437
7531,12.840809761
7532,16.2651413545
7533,13.5612282669
7534,21.1282069597
7535,7.05273861361
7536,13.1608633097
7537,1.16461413965
7538,15.6051402913
7539,21.8585794254
7540,25.201569891
7541,24.7783118447
7542,22.0963853309
7543,12.3673563483
7544,17.1732338973
7545,13.1493653623
7546,12.6584322067
7547,11.6235962299
7548,0.912382858123
7549,0.409068897078
7550,0.409994211608
7551,10.7293577027
7552,12.1840478769
7553,25.2145857856
7554,15.1905390903
7555,15.0437403171
7556,12.9269591699
7557,13.3001936291
7558,21.8613484821
7559,11.4719024523
7560,25.2427471431
7561,26.0111754877
7562,25.2355568991
7563,23.4601402013
7564,18.8362655128
7565,13.4882329363
7566,9.64514396865
7567,0.743744809199
7568,12.4753985186
7569,0.854567617182
7570,0.859066170494
7571,12.9330462095
7572,11.697927778
7573,2.39862563187
7574,0.920791325548
7575,0.547562657843
7576,0.360236348099
7577,0.366375514243
7578,0.651792325526
7579,0.375509879823
7580,0.374233636765
7581,2.35406092824
7582,12.2762906566
7583,1.0294670967
7584,12.006836307
7585,11.9098197506
7586,0.892390377257
7587,1.1605446137
7588,0.910450941358
7589,0.44010088041
7590,10.3524614299
7591,14.096326485
7592,0.425649816497
7593,13.9707045784
7594,0.767389344619
7595,10.0173861177
7596,0.53557263183
7597,9.2585700062
7598,2.27256185421
7599,11.0023239447
7600,0.947351570184
7601,1.91805687974
7602,0.521081217765
7603,1.04275467284
7604,0.460500324408
7605,0.480308535258
7606,12.2514796759
7607,13.6231032231
7608,13.5001139014
7609,14.0191554506
7610,14.3469198813
7611,14.6203749996
7612,16.2091836872
7613,13.1883803921
7614,13.0500036395
7615,15.3763564951
7616,16.2092088192
7617,13.4850821365
7618,22.5457989771
7619,12.0682548797
7620,13.8201539852
7621,28.0277755269
7622,14.2125033428
7623,14.4473087331
7624,2.62778955362
7625,15.1575996704
7626,2.75845103109
7627,1.97135859707
7628,3.2210132366
7629,1.79642832304
7630,11.465175455
7631,3.39862846649
7632,9.07757381855
7633,1.78057551416
7634,12.3106475474
7635,3.03911974717
7636,14.8390390648
7637,10.568243856
7638,15.0045794504
7639,27.1761561193
7640,28.6254187371
7641,21.9628889774
7642,14.949086564
7643,14.2169057357
7644,23.0771189352
7645,3.18236654832
7646,12.7611630617
7647,15.2094395178
7648,15.5360412092
7649,24.9478798806
7650,26.3584545421
7651,17.5890917625
7652,3.51544899571
7653,14.6874639104
7654,28.6531047779
7655,14.5421544068
7656,18.4831486982
7657,29.463641856
7658,16.3911188881
7659,27.7560213936
7660,29.5178552876
7661,28.876639918
7662,16.3628645435
7663,15.5401123905
7664,29.0639676385
7665,29.8175386213
7666,29.3269419029
7667,14.0741876968
7668,15.1090530372
7669,16.890232345
7670,27.1039721606
7671,13.680318657
7672,28.1483803784
7673,28.7145168524
7674,4.33116173871
7675,26.309396433
7676,16.1658594373
7677,18.894860629
7678,14.2439826196
7679,20.7859026254
7680,1.33437476343
7681,8.04808737743
7682,4.9110063606
7683,0.492525001563
7684,0.475929587043
7685,7.31752918997
7686,0.560003704883
7687,9.63135366395
7688,2.63352886235
7689,12.3032653395
7690,8.86696305399
7691,17.6751945518
7692,9.44180508796
7693,3.71351282825
7694,0.57446735704
7695,0.311319920442
7696,4.85373500019
7697,0.438599571197
7698,1.404763401
7699,11.6203497113
7700,9.13693991974
7701,5.96984703439
7702,7.21261427937
7703,0.24087940983
7704,0.214701342071
7705,7.96987953098
7706,0.599584852797
7707,9.43677203888
7708,0.513483227878
7709,0.277386445768
7710,0.932208594637
7711,1.30051391906
7712,2.01496899022
7713,8.86950832235
7714,19.3939727551
7715,11.3597717382
7716,9.27604706929
7717,18.7626643074
7718,7.00794099363
7719,12.588141358
7720,11.8719330033
7721,9.5507061071
7722,13.0599189422
7723,10.3154237014
7724,12.8153054049
7725,12.1912366519
7726,11.4415698104
7727,8.63219056991
7728,9.63161387857
7729,6.77738575195
7730,9.19144811374
7731,6.69367790197
7732,11.8761000632
7733,16.3663645055
7734,19.689402716
7735,20.098432578
7736,19.8455120444
7737,19.1847292216
7738,12.607894859
7739,11.9702934689
7740,0.847677091036
7741,1.71444336073
7742,3.39393958956
7743,0.283458749083
7744,0.334420028801
7745,9.75090137585
7746,2.54965035867
7747,11.9270145126
7748,13.0084409656
7749,10.2561653866
7750,9.08647623075
7751,8.82973659582
7752,10.0943777232
7753,0.310327421516
7754,0.776622871443
7755,8.12785571995
7756,16.764255131
7757,14.4990440906
7758,19.5331486111
7759,11.1885024917
7760,12.250626141
7761,11.4474745174
7762,11.1385645568
7763,11.443456523
7764,12.9941028374
7765,11.5071280811
7766,9.36151606077
7767,8.63146646284
7768,2.30349015611
7769,2.62944334239
7770,5.65913287462
7771,0.379565699088
7772,3.93885988457
7773,10.2487545724
7774,20.5872350697
7775,11.7628665206
7776,14.3206628757
7777,12.3058988314
7778,20.3891317055
7779,12.3495314949
7780,15.1071725274
7781,13.3649129026
7782,12.2999783395
7783,12.501056297
7784,1.61569723283
7785,1.11274793462
7786,11.9734769545
7787,8.24696487211
7788,13.7601965983
7789,9.00029268838
7790,6.41696384464
7791,2.73832016954
7792,9.2526334536
7793,0.713313516603
7794,8.78125253917
7795,6.82174653483
7796,3.95749326892
7797,7.34286360862
7798,9.37858142851
7799,0.435870674739
7800,0.576993268904
7801,1.07804459191
7802,0.416405060846
7803,0.596378918628
7804,2.17076829229
7805,0.615517941067
7806,0.527251464707
7807,7.77540489584
7808,3.15211022252
7809,10.5114842245
7810,12.7806747588
7811,13.0799945881
7812,15.5956892038
7813,13.1201769388
7814,1.25812444473
7815,12.7956087117
7816,12.5563181783
7817,11.626709141
7818,1.51662887892
7819,0.400042301856
7820,0.400976674569
7821,0.707035398109
7822,0.437637808707
7823,1.22872005694
7824,4.04870037022
7825,2.67513639184
7826,0.420010585488
7827,9.56043731962
7828,1.54708915034
7829,13.2672323572
7830,13.4152454424
7831,13.9504810108
7832,14.6252447801
7833,11.6656947007
7834,14.2784122881
7835,21.6877137884
7836,21.8139692295
7837,22.1949254433
7838,15.6507150104
7839,9.24138762372
7840,11.9470420019
7841,17.9610466282
7842,9.6476827803
7843,8.92476076616
7844,13.7096358184
7845,14.9356930424
7846,9.01354476561
7847,13.9081848299
7848,3.56386563192
7849,1.09796741315
7850,9.49940939703
7851,9.45407529483
7852,13.9886476768
7853,16.3999317233
7854,12.0477482732
7855,12.8734007939
7856,14.7903221257
7857,16.1673172775
7858,15.3367113166
7859,14.0124798216
7860,18.1341737707
7861,15.9109558836
7862,13.5402195853
7863,12.6561637422
7864,0.853530558032
7865,13.8736101683
7866,3.47150880229
7867,8.03065073341
7868,12.055979387
7869,11.9463199455
7870,9.24167545609
7871,12.1908819534
7872,10.0222019342
7873,11.989565009
7874,7.59282430742
7875,10.4415964985
7876,12.6375657189
7877,5.17869277349
7878,13.636783381
7879,12.6031144335
7880,22.6165330746
7881,5.73399371978
7882,13.767845239
7883,11.885040781
7884,12.1043489687
7885,16.3679819946
7886,14.2130843235
7887,16.5066305286
7888,14.1777145756
7889,13.0409568834
7890,13.0576577709
7891,14.5689395609
7892,23.1229159013
7893,13.7108650192
7894,16.0977083782
7895,13.9526904122
7896,15.2083587373
7897,22.4999190021
7898,23.220529117
7899,23.138402851
7900,22.156861308
7901,14.2727171269
7902,16.900982506
7903,13.7609044979
7904,11.56232873
7905,7.13669163833
7906,9.58516847201
7907,0.538303808218
7908,0.568674453626
7909,13.0322278824
7910,7.82785926563
7911,0.966011712105
7912,6.07204593245
7913,10.9588693522
7914,13.6789468092
7915,14.9557718001
7916,13.6033719008
7917,15.3637493087
7918,22.554411692
7919,23.0785447008
7920,27.9660077642
7921,30.2739486101
7922,19.7009007227
7923,30.9924050185
7924,31.9243869495
7925,20.2390333686
7926,33.0886545802
7927,29.364987251
7928,19.0982861946
7929,17.3295217916
7930,21.4800245695
7931,18.0048405331
7932,17.4862112673
7933,17.4283261621
7934,17.1165423598
7935,18.6662870223
7936,7.19816082974
7937,5.53836282585
7938,23.6557968881
7939,19.0545506399
7940,20.921630433
7941,17.9564683762
7942,18.1069071004
7943,13.3156691313
7944,6.30983724213
7945,5.84479627609
7946,21.3471687203
7947,33.0803563791
7948,27.8584957432
7949,16.2784068035
7950,19.8508510232
7951,22.027961784
7952,20.0105859821
7953,13.5315957384
7954,5.86650541907
7955,17.9349926054
7956,18.272412148
7957,20.6079518844
7958,30.0262264799
7959,20.4769516225
7960,32.1485369578
7961,33.1412612408
7962,32.8748767532
7963,32.979946823
7964,33.2318261716
7965,33.2169513199
7966,32.2073741384
7967,32.6028100176
7968,32.8765527616
7969,33.1971282667
7970,33.2520363017
7971,32.7997222948
7972,31.2258344315
7973,33.044826245
7974,26.5901429126
7975,33.159817574
7976,33.1545898444
7977,32.9199482475
7978,33.128825291
7979,32.2015053817
7980,22.7930038631
7981,5.98032982943
7982,12.0041728914
7983,15.9296553607
7984,15.800206761
7985,23.3063505715
7986,28.889582537
7987,33.0061497199
7988,28.1792490132
7989,18.2760462834
7990,23.1973814411
7991,33.0596659939
7992,16.6740343743
7993,28.1898207666
7994,17.8307772423
7995,32.050716958
7996,16.9654257056
7997,7.06376826533
7998,12.1422663412
7999,8.03373204032
8000,6.71752682753
8001,20.6830078416
8002,7.08657058932
8003,19.6407825454
8004,17.1384862854
8005,24.9057176696
8006,19.9171267826
8007,6.16378510573
8008,6.35839370427
8009,20.0307317381
8010,32.7984014013
8011,30.5598382261
8012,20.5391006711
8013,19.5493728662
8014,18.9840679419
8015,32.8878358521
8016,32.2448339869
8017,20.7578779025
8018,16.8491967874
8019,24.6026542291
8020,17.6330605435
8021,31.3188670577
8022,33.1443990161
8023,27.6342651054
8024,22.6312769834
8025,18.7761206999
8026,6.26221992795
8027,4.43938234333
8028,12.0134389954
8029,6.05175147438
8030,17.8619880948
8031,17.3408112006
8032,4.88494650127
8033,5.68314885036
8034,19.4849247827
8035,6.15238074553
8036,5.52188788974
8037,4.6431662218
8038,5.72953774541
8039,6.28963543318
8040,14.7806746704
8041,22.8536803166
8042,12.4342550962
8043,7.38449504857
8044,3.82976560045
8045,4.14332291925
8046,12.6921629373
8047,12.5622664088
8048,11.6028554084
8049,10.9452270126
8050,11.2194561943
8051,2.50280924237
8052,9.91365108537
8053,14.0991525232
8054,11.8939852389
8055,7.8732770377
8056,11.4201162822
8057,12.1949210268
8058,14.2025266229
8059,10.9887058208
8060,22.1466470311
8061,14.0433993494
8062,12.4027458465
8063,13.7851881967
8064,10.7561468772
8065,12.7304750065
8066,13.9849953019
8067,10.1616408122
8068,2.97979038613
8069,13.3034741104
8070,7.11764229442
8071,1.3498179149
8072,0.551558874193
8073,3.63959627172
8074,6.14176339838
8075,1.53107343641
8076,11.7431729304
8077,0.693748603918
8078,6.3886848218
8079,14.2163474153
8080,22.3787752637
8081,15.150649261
8082,16.410027657
8083,14.1561661865
8084,12.2802324651
8085,11.3315946088
8086,13.1790830608
8087,14.3896694969
8088,14.1827493969
8089,13.3203152505
8090,11.599981516
8091,10.3267441904
8092,12.1436556616
8093,12.592121497
8094,13.5343572263
8095,10.4508692789
8096,12.5504308526
8097,13.8535938459
8098,13.8582774564
8099,22.8497895794
8100,23.0332766687
8101,17.9620513609
8102,18.2545526291
8103,14.7949830197
8104,12.3038081731
8105,12.671237104
8106,11.9456156123
8107,12.1639627906
8108,9.39698611123
8109,3.56903773264
8110,11.6245231069
8111,9.94594427376
8112,7.61325301705
8113,4.97749500618
8114,0.953445145485
8115,13.3289515406
8116,0.530863871304
8117,9.59337651992
8118,2.58150251158
8119,10.3843761596
8120,12.2740100061
8121,15.0565695259
8122,16.5558069152
8123,12.1715827724
8124,2.57676926178
8125,0.857261275045
8126,1.4468994902
8127,1.28964830428
8128,12.4982669574
8129,13.3487067051
8130,14.2830833
8131,12.5445648666
8132,16.0989417312
8133,15.8201172069
8134,21.9983241601
8135,7.56206251186
8136,11.5796691513
8137,9.34827541719
8138,3.68544102377
8139,0.494438527654
8140,0.525978255701
8141,0.445855118796
8142,0.473923065058
8143,0.694454036681
8144,10.4249968724
8145,0.466315531487
8146,13.6327603918
8147,8.34188347926
8148,12.1803801406
8149,21.064077207
8150,13.794918703
8151,12.7115165104
8152,11.7502864776
8153,12.8635923353
8154,12.6451440952
8155,5.98130709688
8156,7.81820669381
8157,5.05825564921
8158,11.3126903697
8159,11.4605643081
8160,14.11598545
8161,13.742973834
8162,20.5318852144
8163,21.9237166024
8164,12.909489434
8165,22.0820487231
8166,13.464285047
8167,20.7287090178
8168,8.94745027437
8169,15.6171786564
8170,1.59042504343
8171,11.9521047963
8172,11.736870255
8173,14.3768068629
8174,1.65002828456
8175,8.06807613241
8176,4.58482743999
8177,12.9311633782
8178,13.3548559737
8179,13.6554297553
8180,16.1429605209
8181,8.76633192617
8182,12.1123560288
8183,11.7937101831
8184,12.61399068
8185,11.4023877724
8186,12.5241574237
8187,11.9240307729
8188,11.3570407416
8189,14.2483325103
8190,3.48207402033
8191,10.8235202659
8192,12.9383185768
8193,8.80751080527
8194,12.6586481296
8195,14.0495550961
8196,10.2007993325
8197,21.1767698845
8198,13.3588160216
8199,21.4361602581
8200,14.2851209311
8201,15.2333025741
8202,11.4405416168
8203,11.4483484013
8204,10.9281646223
8205,10.1214680997
8206,0.49620471619
8207,11.2186772888
8208,11.2032238357
8209,12.7457227625
8210,15.0126729215
8211,11.3556641136
8212,9.17508895923
8213,12.3779447218
8214,9.95912976402
8215,9.3382579745
8216,12.1889158023
8217,15.0919793313
8218,12.1607088093
8219,1.6073256771
8220,9.36031068851
8221,13.3565812217
8222,14.7624842826
8223,14.5969091521
8224,10.5918369685
8225,11.8553740262
8226,14.6177802788
8227,9.20669071046
8228,14.7311268314
8229,13.0245876532
8230,9.77360048185
8231,12.1231226384
8232,9.70764522793
8233,8.47320633695
8234,12.7716207008
8235,11.5117833594
8236,13.5019171362
8237,10.7118190912
8238,12.691145565
8239,19.904380654
8240,12.7699672367
8241,9.50050464463
8242,12.430146097
8243,13.8455634063
8244,20.4598431917
8245,15.1323365258
8246,12.7364888584
8247,12.345711373
8248,12.8566543125
8249,10.6267871545
8250,7.02847433879
8251,10.6235206638
8252,11.4881837781
8253,12.6575564484
8254,11.0108001664
8255,11.2586541572
8256,3.63214735455
8257,6.15092410312
8258,0.581335050227
8259,11.2947060937
8260,11.474477471
8261,8.55899033449
8262,3.93218352984
8263,11.167948697
8264,9.00912654859
8265,11.5885127275
8266,8.15570806315
8267,1.92817608351
8268,12.3288663951
8269,6.22549764084
8270,13.4717073585
8271,10.7256663881
8272,13.0954491753
8273,20.2414305295
8274,19.8894886683
8275,19.1132739235
8276,19.5197116875
8277,12.2550127696
8278,18.9712223384
8279,18.1737523432
8280,15.4635384013
8281,15.0643188571
8282,15.5471754009
8283,14.7783658257
8284,4.07840294817
8285,3.20211253507
8286,9.26755415984
8287,3.41944612869
8288,4.85739115515
8289,3.12118806448
8290,3.59270671032
8291,14.6782107473
8292,14.8442759401
8293,5.17190887535
8294,4.85858033965
8295,16.6957894043
8296,13.8927771108
8297,21.0940022465
8298,21.2010573744
8299,29.1325261142
8300,16.7535369158
8301,5.05127800367
8302,14.2250087552
8303,15.7115097536
8304,30.3590210971
8305,31.0714457105
8306,31.1350704188
8307,31.1049736838
8308,31.2144381361
8309,30.7379332845
8310,31.1354430339
8311,31.1243163571
8312,31.1692053387
8313,30.3847724478
8314,30.5209236063
8315,16.6393514731
8316,4.89136278641
8317,15.2416468668
8318,5.00848149721
8319,16.2044586909
8320,14.5123379983
8321,28.3892151117
8322,20.7411727427
8323,14.0738049024
8324,16.1196959091
8325,28.3203585668
8326,28.6107387035
8327,30.9702178069
8328,30.897957945
8329,27.0365980884
8330,21.4102772717
8331,30.0959045682
8332,24.5038525816
8333,30.8487543723
8334,18.0681595411
8335,10.5397941599
8336,5.01645774423
8337,4.73570147257
8338,4.88841777453
8339,14.2884987816
8340,16.3820490843
8341,15.4508619791
8342,12.295729531
8343,15.8144044781
8344,4.70237066507
8345,26.7032612987
8346,14.7964338989
8347,2.19222480832
8348,7.12605669207
8349,2.89021285735
8350,15.0373110956
8351,25.0231687444
8352,12.9411015296
8353,15.9917979664
8354,28.9589202934
8355,15.6490187883
8356,16.4020741453
8357,15.2483448777
8358,23.1559245143
8359,29.926285346
8360,15.376021239
8361,30.3885790543
8362,28.121510494
8363,30.2649615447
8364,29.0219839587
8365,29.88470114
8366,27.6101635271
8367,30.1020853295
8368,30.4210191877
8369,30.3994052654
8370,30.3847626798
8371,30.3676772946
8372,28.3547297208
8373,30.2171824795
8374,29.7022643923
8375,15.3700796031
8376,14.3787042012
8377,29.0303789117
8378,30.0122127318
8379,16.241747773
8380,29.3418760923
8381,29.9249583614
8382,15.2325591628
8383,29.8012173992
8384,25.7574123967
8385,30.0709134699
8386,22.9676230017
8387,14.3788805458
8388,2.69547456749
8389,1.09161953215
8390,3.23975556641
8391,2.21618868971
8392,15.3807638598
8393,16.290957898
8394,1.15209458305
8395,3.02648456282
8396,15.7631276544
8397,14.9079540678
8398,3.97924781748
8399,14.1105749099
8400,26.0235935303
8401,15.4998611477
8402,18.0547173516
8403,15.0061755802
8404,22.8509630502
8405,15.0673557603
8406,15.6643827309
8407,9.37503777932
8408,15.0485003196
8409,25.4999373084
8410,29.389683874
8411,21.5435246119
8412,14.4931921971
8413,15.5961027327
8414,17.6910550583
8415,3.90555298723
8416,4.50992875313
8417,13.9356493341
8418,4.28373661326
8419,26.2587729256
8420,27.5951084905
8421,14.780777961
8422,6.18970806457
8423,27.1358656376
8424,19.2053559864
8425,29.206180184
8426,28.4053743209
8427,28.5584226657
8428,23.3065090832
8429,20.7570162439
8430,14.5279950751
8431,2.82318979523
8432,2.73789740262
8433,29.340387757
8434,20.8031580316
8435,14.9612430438
8436,28.1789128098
8437,28.349250499
8438,29.4567839472
8439,24.9445297491
8440,29.064641041
8441,27.7424489084
8442,29.2589048851
8443,29.4098401988
8444,25.9294057744
8445,28.814862393
8446,15.6608357188
8447,28.9863874984
8448,4.01657050187
8449,26.1089887659
8450,16.9179911371
8451,21.0970251612
8452,15.0020364234
8453,29.1133704447
8454,28.5232528593
8455,15.749743709
8456,23.9899517033
8457,17.6986020441
8458,19.5374138291
8459,28.3504754392
8460,28.1752333913
8461,27.8599466656
8462,14.0791861306
8463,26.0912286694
8464,28.8471032392
8465,26.4484982111
8466,24.2709069061
8467,29.1981419659
8468,29.2473037383
8469,14.9949140176
8470,14.0642507049
8471,18.8643126525
8472,13.390741032
8473,14.2164123935
8474,15.0641946306
8475,13.6303249105
8476,29.1987612237
8477,29.1405564678
8478,28.2480022212
8479,24.0503457919
8480,14.9968025639
8481,2.78291581165
8482,13.7153586082
8483,1.71446349193
8484,15.3051735712
8485,4.07880870841
8486,6.63223024916
8487,27.0686233601
8488,27.5431082964
8489,29.1705867871
8490,27.8954150981
8491,28.9537652983
8492,29.1305550552
8493,29.0825841688
8494,29.1639336275
8495,29.106387823
8496,29.1524719558
8497,28.9802637755
8498,28.0251954183
8499,26.7269715451
8500,15.023488725
8501,14.624409623
8502,27.2728227807
8503,25.7895748054
8504,26.6351459593
8505,13.8546512242
8506,14.5575758389
8507,2.42856142703
8508,13.8430789611
8509,4.08970461158
8510,21.8966687703
8511,15.1274625537
8512,1.40129664136
8513,1.35123923461
8514,1.49453417671
8515,3.23235719116
8516,14.0429594601
8517,13.9660972063
8518,24.2452572063
8519,28.7353746422
8520,14.5298410182
8521,13.9332897728
8522,26.3566916227
8523,13.6953581454
8524,14.4635805519
8525,26.822334879
8526,2.92333536002
8527,14.0581163275
8528,14.337510454
8529,15.1843349417
8530,24.1893008843
8531,3.62125682254
8532,9.12678759937
8533,1.52275878766
8534,16.5010537753
8535,14.2229492823
8536,2.02460805028
8537,2.47464385926
8538,14.8693054938
8539,23.3277959749
8540,14.8371758714
8541,13.9008922307
8542,13.5452871493
8543,13.5649808624
8544,28.8808633062
8545,26.5047248575
8546,16.4986494107
8547,21.9842287303
8548,20.6722604402
8549,27.9275331566
8550,15.3543097037
8551,29.0326959323
8552,28.0329591973
8553,14.969046288
8554,13.9568862275
